,issue_id,commit_id
4585,ISPN-13017,2475
4586,ISPN-13017,2476
4587,ISPN-13017,874
4588,ISPN-13017,2064
4589,ISPN-13017,2065
4590,ISPN-13017,2066
4591,ISPN-13017,2067
4592,ISPN-13017,2477
4593,ISPN-13017,2478
4594,ISPN-13017,1693
4595,ISPN-13017,2069
4596,ISPN-13017,2070
4597,ISPN-13017,2071
4598,ISPN-13017,2072
4599,ISPN-13017,2073
4600,ISPN-13017,2074
4601,ISPN-13017,2075
4602,ISPN-13017,2076
4603,ISPN-13017,2479
4604,ISPN-13012,2375
4605,ISPN-13012,2169
4606,ISPN-13011,1681
4607,ISPN-13011,1991
4608,ISPN-13011,2480
4609,ISPN-13011,1312
4610,ISPN-13011,2481
4611,ISPN-13011,962
4612,ISPN-13011,116
4614,ISPN-13011,655
4615,ISPN-13011,179
4616,ISPN-13011,425
4617,ISPN-13011,1738
4618,ISPN-13011,1032
4619,ISPN-13011,1913
4620,ISPN-13011,2482
4621,ISPN-13011,2483
4622,ISPN-13011,2484
4623,ISPN-13011,2485
4624,ISPN-13011,209
4625,ISPN-13011,2486
4626,ISPN-13011,1654
4627,ISPN-13011,1163
4628,ISPN-13011,1845
4629,ISPN-13011,1846
4630,ISPN-13011,2487
4631,ISPN-13011,2488
4632,ISPN-13011,1748
4633,ISPN-13011,1306
4634,ISPN-13011,1225
4635,ISPN-13011,1226
4636,ISPN-13011,1847
4637,ISPN-13011,2032
4638,ISPN-13011,1227
4639,ISPN-13011,1307
4640,ISPN-13011,1308
4641,ISPN-13011,2489
4642,ISPN-13011,2304
4643,ISPN-13011,2490
4644,ISPN-13011,1037
4645,ISPN-13011,2491
4646,ISPN-13011,1038
4647,ISPN-13011,2492
4648,ISPN-13011,1039
4649,ISPN-13011,2493
4650,ISPN-13011,2494
4651,ISPN-13011,2495
4652,ISPN-13011,2496
4653,ISPN-13011,2497
4654,ISPN-13011,369
4655,ISPN-13011,2100
4656,ISPN-13011,400
4657,ISPN-13011,2498
4658,ISPN-13011,1994
4659,ISPN-13011,884
4660,ISPN-13011,1655
4661,ISPN-13011,330
4662,ISPN-13011,844
4663,ISPN-13011,2499
4664,ISPN-13011,1192
4665,ISPN-13011,1148
4666,ISPN-13011,2500
4667,ISPN-13011,1881
4672,ISPN-13011,781
4673,ISPN-13011,792
4674,ISPN-13011,583
4677,ISPN-13011,2501
4678,ISPN-13011,1078
4679,ISPN-13011,2371
4680,ISPN-13011,1914
4681,ISPN-13011,2502
4682,ISPN-13011,2503
4683,ISPN-13011,2504
4684,ISPN-13011,2505
4685,ISPN-13011,2506
4686,ISPN-13011,2507
4687,ISPN-13011,2508
4688,ISPN-13011,2509
4689,ISPN-13011,2510
4690,ISPN-13011,2511
4691,ISPN-13011,2512
4692,ISPN-13011,2513
4693,ISPN-13011,2514
4694,ISPN-13011,2515
4696,ISPN-13011,2516
4697,ISPN-13011,2517
4698,ISPN-13011,2518
4699,ISPN-13011,2519
4700,ISPN-13011,2520
4701,ISPN-13011,2521
4702,ISPN-13011,2522
4703,ISPN-13011,2523
4704,ISPN-13011,2524
4705,ISPN-13011,148
4706,ISPN-13011,2525
4707,ISPN-13011,2526
4708,ISPN-13011,2527
4709,ISPN-13011,2528
4710,ISPN-13011,2529
4711,ISPN-13011,2530
4712,ISPN-13011,2531
4713,ISPN-13011,2532
4714,ISPN-13011,2533
4715,ISPN-13011,2534
4716,ISPN-13011,2535
4717,ISPN-13011,2536
4718,ISPN-13011,2537
4719,ISPN-13011,2538
4721,ISPN-13011,1759
4722,ISPN-13011,763
4723,ISPN-13011,2539
4724,ISPN-13011,1195
4725,ISPN-13011,2540
4726,ISPN-13011,2541
4727,ISPN-13011,2542
4728,ISPN-13011,2543
4729,ISPN-13011,2544
4730,ISPN-13011,1693
4731,ISPN-13010,2545
4751,ISPN-12998,890
4752,ISPN-12998,1196
4753,ISPN-12998,2551
4754,ISPN-2352,700
4755,ISPN-2352,2552
4756,ISPN-2352,2553
4757,ISPN-2352,2554
4758,ISPN-2349,1207
4759,ISPN-2349,1684
4760,ISPN-2349,1685
4761,ISPN-2349,2555
4762,ISPN-2349,2556
4763,ISPN-2349,2557
4768,ISPN-2340,232
4769,ISPN-2338,320
4770,ISPN-2338,631
4771,ISPN-2338,2558
4772,ISPN-2329,504
4773,ISPN-2329,839
4774,ISPN-2325,222
4775,ISPN-2325,2559
4776,ISPN-2325,414
4777,ISPN-2325,398
4778,ISPN-2325,392
4779,ISPN-2325,623
4780,ISPN-2325,754
4781,ISPN-2325,509
4782,ISPN-2325,832
4783,ISPN-2325,309
4784,ISPN-2325,80
4785,ISPN-2325,774
4786,ISPN-2325,285
4787,ISPN-2325,654
4788,ISPN-2325,316
4789,ISPN-2325,2560
4790,ISPN-2325,610
4791,ISPN-2325,648
4792,ISPN-2325,89
4793,ISPN-2325,718
4794,ISPN-2325,233
4795,ISPN-2325,470
4796,ISPN-2325,2561
4797,ISPN-2325,2562
4798,ISPN-2325,2563
4799,ISPN-2325,67
4800,ISPN-2325,2564
4801,ISPN-2325,406
4802,ISPN-2325,2565
4803,ISPN-2325,2566
4804,ISPN-2325,2567
4805,ISPN-2325,2568
4806,ISPN-2325,2569
4807,ISPN-2325,570
4808,ISPN-2325,289
4809,ISPN-2325,2570
4810,ISPN-2325,12
4811,ISPN-2325,744
4812,ISPN-2325,29
4813,ISPN-2325,2571
4814,ISPN-2325,140
4815,ISPN-2325,576
4816,ISPN-2325,313
4817,ISPN-2325,139
4818,ISPN-2325,532
4819,ISPN-2325,862
4820,ISPN-2325,327
4821,ISPN-2325,537
4823,ISPN-2325,577
4824,ISPN-2321,287
4825,ISPN-2321,2572
4826,ISPN-2314,1084
4827,ISPN-2312,2573
4828,ISPN-2312,87
4829,ISPN-2312,727
4830,ISPN-2312,2574
4831,ISPN-2312,533
4832,ISPN-2312,2575
4833,ISPN-2312,320
4834,ISPN-2312,224
4835,ISPN-2312,631
4836,ISPN-2312,837
4837,ISPN-2312,203
4838,ISPN-2312,2576
4839,ISPN-2312,730
4840,ISPN-2312,2577
4841,ISPN-2312,612
4842,ISPN-2312,2578
4843,ISPN-2312,2579
4844,ISPN-2312,2580
4845,ISPN-2312,2581
4846,ISPN-2312,2582
4847,ISPN-2312,2457
4848,ISPN-2311,781
4849,ISPN-2311,94
4850,ISPN-2311,692
4851,ISPN-2311,354
4852,ISPN-2311,749
4854,ISPN-2311,325
4855,ISPN-2311,769
4857,ISPN-2311,254
4858,ISPN-2311,2583
4859,ISPN-2311,565
4860,ISPN-2311,758
4861,ISPN-2311,11
4862,ISPN-2311,792
4863,ISPN-2311,583
4864,ISPN-2311,2584
4865,ISPN-2311,699
4867,ISPN-2311,250
4868,ISPN-2311,768
4869,ISPN-2311,260
4870,ISPN-2311,510
4871,ISPN-2311,385
4872,ISPN-2311,2585
4873,ISPN-2311,2586
4874,ISPN-2311,477
4875,ISPN-2311,391
4876,ISPN-2311,2587
4877,ISPN-2311,2588
4878,ISPN-2311,2589
4879,ISPN-2311,471
4880,ISPN-2311,830
4881,ISPN-2311,419
4882,ISPN-2311,844
4885,ISPN-2311,701
4886,ISPN-2311,2590
4887,ISPN-2311,372
4888,ISPN-2311,2591
4889,ISPN-2311,2592
4890,ISPN-2311,2593
4891,ISPN-2311,2594
4892,ISPN-2311,2595
4893,ISPN-2311,582
4894,ISPN-2311,785
4895,ISPN-2311,290
4897,ISPN-2311,2596
4898,ISPN-2311,962
4899,ISPN-2311,2597
4900,ISPN-2311,2598
4901,ISPN-2311,2599
4902,ISPN-2311,116
4903,ISPN-2311,964
4904,ISPN-2311,965
4905,ISPN-2311,969
4906,ISPN-2311,970
4907,ISPN-2311,973
4908,ISPN-2311,2600
4909,ISPN-2311,2601
4910,ISPN-2311,2602
4911,ISPN-2311,976
4912,ISPN-2311,2603
4913,ISPN-2311,2604
4914,ISPN-2311,978
4915,ISPN-2311,979
4916,ISPN-2311,985
4917,ISPN-2311,986
4918,ISPN-2311,987
4919,ISPN-2311,2605
4920,ISPN-2311,988
4921,ISPN-2311,2606
4922,ISPN-2311,2607
4923,ISPN-2311,2608
4924,ISPN-2311,393
4925,ISPN-2311,655
4926,ISPN-2311,694
4929,ISPN-2311,989
4930,ISPN-2311,994
4931,ISPN-2311,2609
4932,ISPN-2311,996
4933,ISPN-2311,997
4934,ISPN-2311,2610
4935,ISPN-2311,53
4936,ISPN-2311,491
4937,ISPN-2311,2611
4938,ISPN-2311,999
4939,ISPN-2311,1000
4940,ISPN-2311,1001
4941,ISPN-2311,2612
4942,ISPN-2311,324
4943,ISPN-2311,1049
4944,ISPN-2301,712
4946,ISPN-2301,782
4947,ISPN-2301,50
4948,ISPN-2301,192
4949,ISPN-2301,2613
4950,ISPN-2301,2614
4953,ISPN-2301,124
4954,ISPN-2301,2615
4955,ISPN-2300,587
4956,ISPN-2300,557
4957,ISPN-2300,142
4958,ISPN-2300,750
4959,ISPN-2300,2616
4960,ISPN-2300,793
4961,ISPN-2300,207
4962,ISPN-2300,280
4963,ISPN-2300,195
4964,ISPN-2300,150
4965,ISPN-2300,2617
4966,ISPN-2300,2618
4967,ISPN-2300,563
4968,ISPN-2300,753
4969,ISPN-2297,481
4970,ISPN-2297,822
4971,ISPN-2297,365
4972,ISPN-2297,469
4973,ISPN-2297,563
4974,ISPN-2297,578
4975,ISPN-2297,863
4976,ISPN-2297,2619
4977,ISPN-2297,35
4978,ISPN-2296,2620
4979,ISPN-2296,2621
4980,ISPN-2296,814
4981,ISPN-2296,2622
4982,ISPN-2296,2623
4983,ISPN-2296,2624
4984,ISPN-2296,2625
4985,ISPN-2296,2626
4986,ISPN-2296,2627
4987,ISPN-2296,2628
4988,ISPN-2296,2629
4989,ISPN-2296,2630
4991,ISPN-2296,2631
5001,ISPN-2294,621
5002,ISPN-2294,2632
5003,ISPN-2294,2633
5004,ISPN-2294,2634
5005,ISPN-2294,2635
5006,ISPN-2294,2636
5007,ISPN-2294,2637
5008,ISPN-2294,2638
5009,ISPN-2294,2639
5010,ISPN-2294,2640
5011,ISPN-2294,2641
5012,ISPN-2294,107
5013,ISPN-2294,1801
5014,ISPN-2294,157
5015,ISPN-2294,2642
5016,ISPN-2294,2643
5017,ISPN-2294,2644
5018,ISPN-2294,2645
5019,ISPN-2294,2646
5020,ISPN-2294,2647
5021,ISPN-2294,2648
5025,ISPN-2294,2649
5026,ISPN-2292,1606
5027,ISPN-2291,348
5028,ISPN-2291,113
5029,ISPN-2291,2573
5030,ISPN-2291,2650
5031,ISPN-2291,2651
5032,ISPN-2291,631
5033,ISPN-2291,627
5034,ISPN-2291,472
5035,ISPN-2291,34
5036,ISPN-2291,2652
5037,ISPN-2291,2653
5038,ISPN-2291,2654
5039,ISPN-2291,636
5041,ISPN-2291,2576
5043,ISPN-2291,2655
5044,ISPN-2291,1000
5045,ISPN-2291,2656
5046,ISPN-2290,424
5047,ISPN-2290,205
5048,ISPN-2290,663
5049,ISPN-2290,489
5050,ISPN-2290,81
5051,ISPN-2290,2657
5052,ISPN-2290,234
5053,ISPN-2290,2658
5054,ISPN-2290,2659
5055,ISPN-2290,170
5056,ISPN-2290,505
5057,ISPN-2290,2660
5058,ISPN-2290,2661
5059,ISPN-2290,2662
5060,ISPN-2290,2663
5061,ISPN-2290,1087
5062,ISPN-2290,2664
5063,ISPN-2290,2665
5064,ISPN-2288,469
5065,ISPN-2288,2666
5066,ISPN-2288,156
5067,ISPN-2288,2667
5068,ISPN-2288,2668
5069,ISPN-2288,101
5070,ISPN-2288,280
5071,ISPN-2288,287
5072,ISPN-2288,759
5073,ISPN-2288,218
5074,ISPN-2288,35
5075,ISPN-2288,61
5076,ISPN-2288,2669
5077,ISPN-2288,663
5078,ISPN-2288,412
5079,ISPN-2288,369
5080,ISPN-2288,67
5081,ISPN-2288,1046
5082,ISPN-2288,838
5083,ISPN-2288,2657
5084,ISPN-2288,620
5085,ISPN-2288,193
5086,ISPN-2288,843
5087,ISPN-2288,234
5088,ISPN-2288,2670
5089,ISPN-2288,2671
5090,ISPN-2288,2672
5091,ISPN-2288,2673
5092,ISPN-2276,804
5093,ISPN-2276,695
5094,ISPN-2264,2674
5095,ISPN-2264,2675
5096,ISPN-2264,2414
5097,ISPN-2264,2314
5098,ISPN-2264,2676
5099,ISPN-2264,336
5100,ISPN-2262,224
5102,ISPN-2262,56
5103,ISPN-2262,676
5104,ISPN-2261,2677
5105,ISPN-2261,2678
5106,ISPN-2261,2679
5107,ISPN-2261,2680
5108,ISPN-2261,2681
5109,ISPN-2261,94
5110,ISPN-2261,325
5111,ISPN-2261,769
5112,ISPN-2261,758
5113,ISPN-2261,583
5114,ISPN-2261,385
5115,ISPN-2261,477
5116,ISPN-2261,471
5117,ISPN-2261,830
5118,ISPN-2261,622
5119,ISPN-2261,419
5120,ISPN-2261,844
5122,ISPN-2261,701
5123,ISPN-2261,2682
5124,ISPN-2261,274
5125,ISPN-2258,837
5126,ISPN-2255,551
5127,ISPN-2255,1734
5128,ISPN-2255,231
5129,ISPN-2255,636
5130,ISPN-2255,2683
5131,ISPN-2255,2684
5132,ISPN-2255,23
5134,ISPN-2255,2685
5135,ISPN-2255,672
5136,ISPN-2254,1084
5137,ISPN-2254,170
5138,ISPN-2254,365
5139,ISPN-2252,2159
5140,ISPN-2252,2686
5141,ISPN-2252,1192
5142,ISPN-2247,2687
5143,ISPN-2247,2688
5144,ISPN-2247,2686
5145,ISPN-2237,2689
5146,ISPN-2237,592
5147,ISPN-2237,2686
5148,ISPN-2232,739
5149,ISPN-2232,107
5150,ISPN-2232,219
5151,ISPN-2232,2553
5152,ISPN-2232,1084
5153,ISPN-2232,170
5154,ISPN-2232,2660
5155,ISPN-2231,725
5156,ISPN-2229,804
5157,ISPN-2229,695
5158,ISPN-2220,667
5159,ISPN-2220,81
5160,ISPN-2220,714
5161,ISPN-2220,67
5162,ISPN-2220,626
5163,ISPN-2220,2690
5164,ISPN-2220,1046
5165,ISPN-2220,2691
5166,ISPN-2220,2692
5167,ISPN-2220,2693
5168,ISPN-2220,193
5169,ISPN-2220,843
5170,ISPN-2220,2564
5171,ISPN-2220,2694
5172,ISPN-2220,406
5173,ISPN-2220,2695
5174,ISPN-2220,2696
5175,ISPN-2220,156
5176,ISPN-2220,2697
5177,ISPN-2220,29
5178,ISPN-2220,140
5179,ISPN-2220,577
5180,ISPN-2219,614
5181,ISPN-2212,793
5182,ISPN-2212,716
5183,ISPN-2207,2698
5184,ISPN-2207,671
5185,ISPN-2207,151
5186,ISPN-2206,2623
5187,ISPN-2206,2661
5189,ISPN-2203,2699
5190,ISPN-2193,566
5192,ISPN-2193,2700
5193,ISPN-2193,2701
5194,ISPN-2193,2702
5195,ISPN-2193,108
5196,ISPN-2193,283
5200,ISPN-2188,98
5201,ISPN-2187,21
5202,ISPN-2186,2703
5203,ISPN-2186,2704
5204,ISPN-2186,2705
5205,ISPN-2185,323
5206,ISPN-2182,81
5207,ISPN-2173,2706
5208,ISPN-2173,195
5209,ISPN-2173,138
5210,ISPN-2173,2707
5211,ISPN-2172,2708
5212,ISPN-2172,668
5213,ISPN-2172,2698
5214,ISPN-2172,2709
5215,ISPN-2171,21
5216,ISPN-2171,35
5217,ISPN-2169,2710
5218,ISPN-2167,2711
5219,ISPN-2161,2712
5220,ISPN-2161,2713
5221,ISPN-2161,2578
5222,ISPN-2161,2714
5223,ISPN-2161,2582
5224,ISPN-2161,2715
5225,ISPN-2161,2581
5226,ISPN-2161,2716
5227,ISPN-2161,2717
5228,ISPN-2157,651
5229,ISPN-2157,838
5230,ISPN-2155,504
5231,ISPN-2155,839
5232,ISPN-2155,49
5233,ISPN-2155,228
5234,ISPN-2150,167
5235,ISPN-2150,2718
5236,ISPN-2150,320
5237,ISPN-2150,2719
5238,ISPN-2150,87
5239,ISPN-2150,727
5240,ISPN-2150,533
5241,ISPN-2150,2713
5242,ISPN-2150,2578
5243,ISPN-2150,2714
5244,ISPN-2150,2582
5245,ISPN-2150,2715
5246,ISPN-2150,2581
5247,ISPN-2150,2716
5248,ISPN-2150,2717
5249,ISPN-2150,753
5250,ISPN-2147,2675
5251,ISPN-2145,324
5252,ISPN-2145,230
5253,ISPN-2145,369
5254,ISPN-2145,2694
5255,ISPN-2145,156
5256,ISPN-2145,28
5257,ISPN-2145,234
5258,ISPN-2145,2720
5259,ISPN-2142,320
5260,ISPN-2142,1801
5261,ISPN-2142,415
5262,ISPN-2142,33
5263,ISPN-2142,2721
5264,ISPN-2142,2722
5265,ISPN-2142,2723
5266,ISPN-2142,2724
5267,ISPN-2142,2725
5269,ISPN-2139,1606
5270,ISPN-2139,2726
5271,ISPN-2139,2363
5272,ISPN-2138,2633
5273,ISPN-2138,2691
5274,ISPN-2137,631
5275,ISPN-2137,2727
5276,ISPN-2137,16
5277,ISPN-2137,2728
5278,ISPN-2137,2729
5279,ISPN-2137,167
5281,ISPN-2137,791
5282,ISPN-2137,837
5284,ISPN-2132,472
5285,ISPN-2120,586
5286,ISPN-2120,2730
5287,ISPN-2120,753
5288,ISPN-2120,234
5289,ISPN-2118,2731
5290,ISPN-2118,2732
5291,ISPN-2118,2733
5292,ISPN-2117,2686
5293,ISPN-2112,2726
5294,ISPN-2112,1331
5295,ISPN-2112,156
5296,ISPN-2112,2734
5297,ISPN-2112,2735
5298,ISPN-2112,2736
5299,ISPN-2111,1181
5300,ISPN-2111,2737
5301,ISPN-2110,2738
5302,ISPN-2108,2739
5303,ISPN-2101,504
5304,ISPN-2096,2740
5305,ISPN-2095,323
5306,ISPN-2095,21
5307,ISPN-2095,280
5308,ISPN-2095,736
5309,ISPN-2095,546
5310,ISPN-2095,2741
5311,ISPN-2092,2616
5312,ISPN-2092,207
5313,ISPN-2092,2650
5314,ISPN-2092,661
5315,ISPN-2092,154
5316,ISPN-2090,778
5317,ISPN-2090,727
5318,ISPN-2090,347
5320,ISPN-2090,2742
5321,ISPN-2090,2743
5322,ISPN-2090,2744
5325,ISPN-2089,287
5326,ISPN-2089,759
5327,ISPN-2089,396
5328,ISPN-2089,479
5329,ISPN-2088,81
5330,ISPN-2088,843
5331,ISPN-2088,234
5332,ISPN-2088,2672
5333,ISPN-2083,2606
5334,ISPN-2083,2745
5335,ISPN-2083,2746
5336,ISPN-2083,2747
5337,ISPN-2083,2748
5338,ISPN-2083,2749
5339,ISPN-2083,2750
5340,ISPN-2083,850
5341,ISPN-2083,417
5343,ISPN-2083,2751
5344,ISPN-2083,359
5345,ISPN-2083,2568
5346,ISPN-2083,2752
5347,ISPN-2083,2686
5348,ISPN-2082,429
5349,ISPN-2082,227
5350,ISPN-2082,544
5351,ISPN-2082,358
5352,ISPN-2081,858
5353,ISPN-2081,409
5354,ISPN-2081,2576
5355,ISPN-2081,255
5356,ISPN-2081,348
5357,ISPN-2081,1567
5358,ISPN-2081,1000
5359,ISPN-2081,1738
5360,ISPN-2081,324
5361,ISPN-2081,113
5363,ISPN-2081,730
5364,ISPN-2081,2656
5365,ISPN-2081,400
5366,ISPN-2081,683
5368,ISPN-2081,2727
5369,ISPN-2081,2753
5370,ISPN-2081,2655
5371,ISPN-2081,2654
5372,ISPN-2081,270
5373,ISPN-2081,589
5374,ISPN-2081,1535
5375,ISPN-2079,2754
5376,ISPN-2078,432
5377,ISPN-2077,679
5378,ISPN-2077,2755
5379,ISPN-2076,207
5380,ISPN-2076,499
5381,ISPN-2076,2756
5382,ISPN-2076,661
5383,ISPN-2074,199
5384,ISPN-2074,767
5385,ISPN-2073,2757
5386,ISPN-2073,2758
5387,ISPN-2073,369
5388,ISPN-2072,113
5389,ISPN-2072,2759
5390,ISPN-2072,2581
5391,ISPN-2072,2760
5392,ISPN-2072,2761
5393,ISPN-2068,2733
5394,ISPN-2060,400
5395,ISPN-2058,134
5396,ISPN-2058,146
5397,ISPN-2058,432
5398,ISPN-2058,695
5399,ISPN-2058,2762
5400,ISPN-2058,2763
5401,ISPN-2058,284
5402,ISPN-2058,159
5403,ISPN-2058,458
5404,ISPN-2058,577
5405,ISPN-2058,2764
5406,ISPN-2058,441
5407,ISPN-2058,410
5408,ISPN-2058,187
5411,ISPN-2058,32
5412,ISPN-2058,2765
5413,ISPN-2058,2766
5414,ISPN-2056,193
5415,ISPN-2055,462
5416,ISPN-2055,81
5417,ISPN-2055,2606
5418,ISPN-2054,445
5419,ISPN-2054,587
5420,ISPN-2054,433
5421,ISPN-2054,673
5422,ISPN-2054,557
5423,ISPN-2054,553
5424,ISPN-2054,775
5425,ISPN-2054,195
5426,ISPN-2054,113
5427,ISPN-2054,368
5428,ISPN-2054,2414
5429,ISPN-2054,727
5430,ISPN-2054,380
5431,ISPN-2054,2767
5432,ISPN-2054,258
5433,ISPN-2054,87
5435,ISPN-2054,2768
5436,ISPN-2054,2769
5437,ISPN-2054,2770
5438,ISPN-2054,719
5439,ISPN-2053,2771
5440,ISPN-2053,526
5441,ISPN-2049,81
5442,ISPN-2049,2772
5443,ISPN-2049,2773
5444,ISPN-2047,677
5445,ISPN-2047,37
5446,ISPN-2047,681
5447,ISPN-2047,559
5448,ISPN-2047,2774
5449,ISPN-2047,753
5450,ISPN-2040,287
5451,ISPN-2039,2636
5452,ISPN-2039,2775
5453,ISPN-2039,2776
5454,ISPN-2039,2777
5455,ISPN-2036,26
5456,ISPN-2036,2778
5457,ISPN-2036,547
5458,ISPN-2036,41
5459,ISPN-2036,2779
5460,ISPN-2036,2780
5461,ISPN-2036,432
5463,ISPN-2036,695
5464,ISPN-2036,2781
5465,ISPN-2036,378
5466,ISPN-2033,710
5467,ISPN-2033,839
5468,ISPN-2033,413
5469,ISPN-2033,228
5471,ISPN-2027,2782
5472,ISPN-2027,2783
5473,ISPN-2027,2784
5474,ISPN-2027,2065
5475,ISPN-2027,2066
5476,ISPN-2027,2067
5477,ISPN-2027,2477
5478,ISPN-2025,482
5479,ISPN-2025,264
5480,ISPN-2013,612
5481,ISPN-2013,2785
5482,ISPN-2013,650
5483,ISPN-2013,773
5484,ISPN-2008,2786
5485,ISPN-2008,2787
5486,ISPN-2006,195
5487,ISPN-2006,2788
5488,ISPN-2005,298
5489,ISPN-2005,2789
5490,ISPN-2005,275
5491,ISPN-2005,2790
5492,ISPN-2005,2771
5493,ISPN-2005,526
5494,ISPN-2003,2686
5495,ISPN-2003,1801
5496,ISPN-2000,386
5497,ISPN-2000,435
5498,ISPN-1998,2791
5499,ISPN-1997,839
5500,ISPN-1997,784
5501,ISPN-1997,490
5502,ISPN-1997,413
5503,ISPN-1997,47
5504,ISPN-1997,424
5506,ISPN-1997,550
5507,ISPN-1997,713
5508,ISPN-1997,429
5510,ISPN-1997,205
5511,ISPN-1997,720
5512,ISPN-1997,228
5513,ISPN-1997,2686
5514,ISPN-1995,275
5515,ISPN-1995,2792
5516,ISPN-1990,287
5517,ISPN-1990,368
5518,ISPN-1990,2414
5519,ISPN-1990,35
5520,ISPN-1990,634
5521,ISPN-1984,2793
5522,ISPN-1984,2794
5523,ISPN-1984,2795
5524,ISPN-1984,2796
5525,ISPN-1984,2797
5527,ISPN-1984,2798
5528,ISPN-1983,587
5529,ISPN-1983,553
5530,ISPN-1983,586
5531,ISPN-1983,66
5532,ISPN-1983,314
5533,ISPN-1980,700
5534,ISPN-1980,2620
5535,ISPN-1980,2799
5536,ISPN-1980,2554
5537,ISPN-1979,482
5538,ISPN-1973,985
5539,ISPN-1973,2606
5542,ISPN-1972,2800
5543,ISPN-1972,2801
5544,ISPN-1972,2656
5545,ISPN-1972,2802
5546,ISPN-1972,1535
5547,ISPN-1972,2803
5548,ISPN-1972,2804
5549,ISPN-1972,2805
5550,ISPN-1972,2806
5551,ISPN-1972,2807
5552,ISPN-1972,2808
5553,ISPN-1970,2800
5554,ISPN-1970,2801
5555,ISPN-1970,2656
5556,ISPN-1970,2802
5557,ISPN-1970,1535
5558,ISPN-1970,2803
5559,ISPN-1970,2804
5560,ISPN-1970,2805
5561,ISPN-1970,2806
5562,ISPN-1970,2807
5563,ISPN-1970,2808
5564,ISPN-1969,2809
5565,ISPN-1969,2606
5566,ISPN-1969,324
5567,ISPN-1969,625
5569,ISPN-1969,2810
