,issue_id,commit_id
453,WFCORE-1642,415
454,WFCORE-1642,416
455,WFCORE-1642,431
456,WFCORE-1642,358
457,WFCORE-1642,28
458,WFCORE-1642,420
459,WFCORE-1642,422
460,WFCORE-1642,423
461,WFCORE-1642,424
462,WFCORE-1640,556
463,WFCORE-1640,557
464,WFCORE-1639,36
465,WFCORE-1639,57
466,WFCORE-1639,558
467,WFCORE-1639,248
468,WFCORE-1639,27
469,WFCORE-1639,559
470,WFCORE-1639,514
471,WFCORE-1639,290
472,WFCORE-1639,560
473,WFCORE-1639,561
474,WFCORE-1639,562
475,WFCORE-1639,563
476,WFCORE-1639,564
477,WFCORE-1637,349
478,WFCORE-1637,13
479,WFCORE-1637,310
480,WFCORE-1637,565
481,WFCORE-1637,447
482,WFCORE-1636,566
483,WFCORE-1636,522
484,WFCORE-1636,447
485,WFCORE-1636,567
486,WFCORE-1635,207
487,WFCORE-1634,568
492,WFCORE-1630,353
493,WFCORE-1630,570
494,WFCORE-1630,571
495,WFCORE-1630,572
496,WFCORE-1630,573
498,WFCORE-1630,89
499,WFCORE-1629,574
500,WFCORE-1627,575
501,WFCORE-1627,515
502,WFCORE-1627,576
503,WFCORE-1627,577
504,WFCORE-1627,198
505,WFCORE-1625,578
506,WFCORE-1625,579
507,WFCORE-1625,580
508,WFCORE-1625,581
509,WFCORE-1623,582
510,WFCORE-1622,583
511,WFCORE-1622,118
512,WFCORE-1622,584
513,WFCORE-1622,175
515,WFCORE-1622,165
516,WFCORE-1622,21
518,WFCORE-1622,585
519,WFCORE-1622,586
520,WFCORE-1622,587
521,WFCORE-1622,588
522,WFCORE-1622,589
523,WFCORE-1622,590
524,WFCORE-1622,561
525,WFCORE-1671,444
526,WFCORE-1836,591
528,WFCORE-1617,13
529,WFCORE-1617,529
530,WFCORE-1616,592
531,WFCORE-1611,593
532,WFCORE-1783,594
534,WFCORE-1606,595
535,WFCORE-1606,596
536,WFCORE-1606,597
537,WFCORE-1606,598
538,WFCORE-1606,599
539,WFCORE-1606,600
540,WFCORE-1606,601
541,WFCORE-1606,602
542,WFCORE-1606,603
543,WFCORE-1606,604
544,WFCORE-1606,605
545,WFCORE-1606,606
546,WFCORE-1606,607
547,WFCORE-1606,608
548,WFCORE-1606,609
549,WFCORE-1606,610
550,WFCORE-1606,611
551,WFCORE-1606,612
552,WFCORE-1606,613
553,WFCORE-1606,614
554,WFCORE-1606,615
555,WFCORE-1606,616
556,WFCORE-1606,617
557,WFCORE-1607,615
558,WFCORE-1596,618
559,WFCORE-1595,349
560,WFCORE-1593,619
561,WFCORE-1592,189
562,WFCORE-1592,261
563,WFCORE-1592,135
564,WFCORE-1591,620
565,WFCORE-1590,621
566,WFCORE-1590,622
567,WFCORE-1590,623
568,WFCORE-1590,624
569,WFCORE-1590,625
570,WFCORE-1585,142
571,WFCORE-1585,353
572,WFCORE-1580,626
573,WFCORE-1579,627
574,WFCORE-1579,628
575,WFCORE-1579,196
576,WFCORE-1579,629
577,WFCORE-1579,630
578,WFCORE-1578,338
579,WFCORE-1578,127
580,WFCORE-1578,110
581,WFCORE-1578,22
582,WFCORE-1577,631
583,WFCORE-1577,505
584,WFCORE-1577,632
585,WFCORE-1577,633
586,WFCORE-1572,122
587,WFCORE-1572,49
588,WFCORE-1572,634
589,WFCORE-1572,635
590,WFCORE-1570,565
591,WFCORE-1570,636
592,WFCORE-1570,637
593,WFCORE-1570,198
594,WFCORE-3199,638
595,WFCORE-3199,639
596,WFCORE-1569,631
597,WFCORE-1563,303
598,WFCORE-1557,640
599,WFCORE-1556,621
600,WFCORE-1556,622
601,WFCORE-1556,641
602,WFCORE-1556,642
603,WFCORE-1556,643
604,WFCORE-1556,259
605,WFCORE-1556,640
606,WFCORE-1556,644
607,WFCORE-1556,473
608,WFCORE-1556,465
609,WFCORE-1556,645
610,WFCORE-1556,244
611,WFCORE-1556,237
612,WFCORE-1556,646
615,WFCORE-1556,647
616,WFCORE-1556,600
620,WFCORE-1554,621
621,WFCORE-1552,89
622,WFCORE-1552,648
623,WFCORE-1550,649
624,WFCORE-1534,650
625,WFCORE-1534,651
626,WFCORE-1534,139
627,WFCORE-1536,79
628,WFCORE-1536,530
629,WFCORE-1536,212
630,WFCORE-1536,652
631,WFCORE-1529,225
632,WFCORE-1529,569
633,WFCORE-1529,387
634,WFCORE-1529,288
635,WFCORE-1522,653
636,WFCORE-1517,654
637,WFCORE-1525,655
638,WFCORE-1525,652
639,WFCORE-1525,215
640,WFCORE-1525,656
641,WFCORE-1516,544
642,WFCORE-1516,657
643,WFCORE-1516,658
644,WFCORE-1516,349
645,WFCORE-1516,447
646,WFCORE-1508,139
647,WFCORE-1508,575
648,WFCORE-1503,347
649,WFCORE-1503,466
650,WFCORE-1501,338
651,WFCORE-1501,659
652,WFCORE-1501,660
653,WFCORE-1500,661
654,WFCORE-1499,142
655,WFCORE-1495,578
656,WFCORE-1495,28
657,WFCORE-1495,662
658,WFCORE-1495,663
659,WFCORE-1495,664
660,WFCORE-1493,626
661,WFCORE-1493,665
662,WFCORE-1493,666
663,WFCORE-1493,667
664,WFCORE-1493,668
665,WFCORE-1493,669
666,WFCORE-1493,459
667,WFCORE-1493,571
669,WFCORE-1493,353
670,WFCORE-1493,570
671,WFCORE-1493,670
672,WFCORE-1493,671
673,WFCORE-1493,532
674,WFCORE-1493,672
677,WFCORE-1493,673
678,WFCORE-1493,572
680,WFCORE-1493,674
681,WFCORE-1493,70
684,WFCORE-1493,675
685,WFCORE-1493,676
686,WFCORE-1491,626
687,WFCORE-1491,665
688,WFCORE-1491,666
689,WFCORE-1491,667
690,WFCORE-1491,668
691,WFCORE-1491,669
692,WFCORE-1491,459
693,WFCORE-1491,571
695,WFCORE-1491,353
696,WFCORE-1491,570
697,WFCORE-1491,670
698,WFCORE-1491,671
699,WFCORE-1491,532
700,WFCORE-1491,672
701,WFCORE-484,213
702,WFCORE-455,445
703,WFCORE-451,677
704,WFCORE-451,678
705,WFCORE-451,679
707,WFCORE-451,680
708,WFCORE-451,681
709,WFCORE-451,42
710,WFCORE-451,682
711,WFCORE-451,683
712,WFCORE-450,684
713,WFCORE-450,28
714,WFCORE-449,685
715,WFCORE-448,139
716,WFCORE-448,686
717,WFCORE-448,665
718,WFCORE-444,687
719,WFCORE-443,684
720,WFCORE-442,580
721,WFCORE-442,509
722,WFCORE-441,580
723,WFCORE-441,509
724,WFCORE-439,688
725,WFCORE-439,689
726,WFCORE-439,24
727,WFCORE-438,434
728,WFCORE-286,281
729,WFCORE-283,285
730,WFCORE-283,690
731,WFCORE-283,691
732,WFCORE-283,290
733,WFCORE-283,692
734,WFCORE-281,693
735,WFCORE-281,694
736,WFCORE-281,695
737,WFCORE-281,696
738,WFCORE-281,697
739,WFCORE-281,698
740,WFCORE-281,699
741,WFCORE-281,700
742,WFCORE-281,235
743,WFCORE-281,701
744,WFCORE-281,702
745,WFCORE-281,703
747,WFCORE-281,704
748,WFCORE-281,705
749,WFCORE-281,706
750,WFCORE-281,707
752,WFCORE-271,708
753,WFCORE-269,139
754,WFCORE-269,575
756,WFCORE-268,542
757,WFCORE-268,709
758,WFCORE-267,626
759,WFCORE-267,710
760,WFCORE-265,189
761,WFCORE-264,286
762,WFCORE-264,711
763,WFCORE-264,289
764,WFCORE-264,499
765,WFCORE-264,712
766,WFCORE-263,713
767,WFCORE-263,36
768,WFCORE-263,259
769,WFCORE-263,578
770,WFCORE-263,714
771,WFCORE-263,360
772,WFCORE-263,715
773,WFCORE-263,716
774,WFCORE-263,717
775,WFCORE-263,718
776,WFCORE-263,416
777,WFCORE-263,431
778,WFCORE-263,719
779,WFCORE-263,720
780,WFCORE-263,486
782,WFCORE-260,721
783,WFCORE-253,286
784,WFCORE-253,711
785,WFCORE-253,289
786,WFCORE-253,499
787,WFCORE-253,712
788,WFCORE-285,4
789,WFCORE-285,13
790,WFCORE-285,179
791,WFCORE-285,722
792,WFCORE-243,723
793,WFCORE-241,724
794,WFCORE-241,725
795,WFCORE-241,726
796,WFCORE-241,727
797,WFCORE-242,461
798,WFCORE-242,728
799,WFCORE-242,729
800,WFCORE-242,730
801,WFCORE-242,731
802,WFCORE-242,288
803,WFCORE-239,71
804,WFCORE-239,276
805,WFCORE-239,9
806,WFCORE-239,95
807,WFCORE-238,732
808,WFCORE-247,733
809,WFCORE-1164,734
810,WFCORE-1164,735
811,WFCORE-1164,736
812,WFCORE-1164,737
813,WFCORE-233,259
814,WFCORE-232,105
815,WFCORE-232,627
816,WFCORE-232,629
817,WFCORE-232,738
818,WFCORE-232,673
819,WFCORE-232,739
820,WFCORE-232,740
821,WFCORE-232,741
822,WFCORE-232,742
823,WFCORE-232,743
824,WFCORE-232,744
825,WFCORE-230,745
826,WFCORE-230,6
827,WFCORE-230,746
828,WFCORE-230,747
829,WFCORE-230,748
830,WFCORE-230,749
831,WFCORE-230,750
832,WFCORE-230,751
833,WFCORE-229,478
834,WFCORE-229,213
835,WFCORE-229,752
836,WFCORE-229,244
837,WFCORE-229,155
838,WFCORE-229,753
839,WFCORE-229,197
840,WFCORE-229,489
841,WFCORE-229,754
842,WFCORE-229,755
843,WFCORE-229,561
844,WFCORE-227,353
848,WFCORE-226,756
849,WFCORE-226,757
850,WFCORE-226,557
851,WFCORE-221,756
852,WFCORE-221,757
853,WFCORE-221,557
854,WFCORE-216,758
855,WFCORE-216,622
856,WFCORE-216,465
857,WFCORE-216,338
858,WFCORE-216,759
859,WFCORE-216,760
860,WFCORE-216,761
861,WFCORE-216,762
862,WFCORE-216,763
863,WFCORE-216,764
864,WFCORE-216,765
865,WFCORE-216,766
866,WFCORE-216,755
867,WFCORE-216,767
868,WFCORE-216,768
869,WFCORE-216,769
870,WFCORE-211,770
871,WFCORE-211,248
872,WFCORE-211,771
873,WFCORE-211,772
874,WFCORE-211,5
875,WFCORE-211,174
876,WFCORE-211,79
877,WFCORE-211,153
878,WFCORE-211,773
880,WFCORE-211,774
881,WFCORE-211,775
882,WFCORE-211,776
883,WFCORE-211,777
884,WFCORE-211,728
885,WFCORE-211,778
886,WFCORE-211,779
887,WFCORE-211,780
888,WFCORE-211,210
889,WFCORE-211,493
890,WFCORE-211,264
891,WFCORE-211,491
892,WFCORE-211,569
893,WFCORE-211,28
894,WFCORE-211,11
895,WFCORE-211,195
896,WFCORE-211,781
897,WFCORE-211,782
898,WFCORE-211,783
899,WFCORE-211,784
900,WFCORE-211,785
901,WFCORE-211,144
902,WFCORE-211,222
903,WFCORE-211,786
904,WFCORE-211,787
905,WFCORE-211,729
906,WFCORE-211,631
907,WFCORE-211,730
908,WFCORE-211,788
909,WFCORE-211,789
910,WFCORE-211,249
911,WFCORE-211,92
912,WFCORE-211,790
913,WFCORE-211,288
914,WFCORE-211,228
915,WFCORE-211,791
916,WFCORE-211,291
917,WFCORE-211,792
918,WFCORE-211,793
919,WFCORE-211,25
920,WFCORE-211,794
921,WFCORE-211,795
925,WFCORE-210,796
926,WFCORE-210,627
927,WFCORE-210,629
928,WFCORE-207,797
929,WFCORE-207,798
930,WFCORE-485,733
931,WFCORE-485,799
932,WFCORE-485,800
933,WFCORE-485,801
934,WFCORE-485,802
935,WFCORE-485,439
936,WFCORE-485,294
937,WFCORE-485,803
938,WFCORE-205,785
939,WFCORE-202,804
940,WFCORE-202,434
941,WFCORE-202,139
942,WFCORE-196,745
943,WFCORE-196,457
944,WFCORE-196,53
945,WFCORE-196,805
946,WFCORE-191,554
947,WFCORE-191,806
948,WFCORE-191,807
949,WFCORE-191,558
950,WFCORE-191,808
951,WFCORE-190,554
952,WFCORE-190,806
953,WFCORE-190,807
954,WFCORE-190,558
955,WFCORE-190,808
956,WFCORE-186,809
957,WFCORE-186,810
958,WFCORE-186,811
959,WFCORE-186,812
960,WFCORE-186,813
961,WFCORE-180,578
962,WFCORE-180,814
963,WFCORE-180,815
964,WFCORE-180,355
965,WFCORE-180,612
966,WFCORE-180,816
967,WFCORE-180,727
968,WFCORE-180,817
969,WFCORE-180,818
970,WFCORE-180,416
971,WFCORE-180,819
972,WFCORE-180,121
973,WFCORE-180,820
974,WFCORE-180,821
978,WFCORE-178,770
979,WFCORE-178,248
980,WFCORE-178,771
981,WFCORE-178,772
982,WFCORE-178,5
983,WFCORE-178,174
984,WFCORE-178,79
985,WFCORE-178,153
986,WFCORE-178,773
988,WFCORE-178,774
989,WFCORE-178,775
990,WFCORE-178,776
991,WFCORE-178,777
992,WFCORE-178,728
993,WFCORE-178,778
994,WFCORE-178,779
995,WFCORE-178,780
996,WFCORE-178,210
997,WFCORE-178,493
998,WFCORE-178,264
999,WFCORE-178,491
1000,WFCORE-178,569
1001,WFCORE-178,28
1002,WFCORE-178,11
1003,WFCORE-178,195
1004,WFCORE-178,781
1005,WFCORE-178,782
1006,WFCORE-178,783
1007,WFCORE-178,784
1008,WFCORE-178,785
1009,WFCORE-178,144
1010,WFCORE-178,222
1011,WFCORE-178,786
1012,WFCORE-178,787
1013,WFCORE-178,729
1014,WFCORE-178,631
1015,WFCORE-178,730
1016,WFCORE-178,788
1017,WFCORE-178,789
1018,WFCORE-178,249
1019,WFCORE-178,92
1020,WFCORE-178,790
1021,WFCORE-178,288
1022,WFCORE-178,228
1023,WFCORE-178,791
1024,WFCORE-178,291
1025,WFCORE-178,792
1026,WFCORE-178,793
1027,WFCORE-178,25
1028,WFCORE-178,794
1029,WFCORE-178,795
1033,WFCORE-177,822
1034,WFCORE-177,288
1035,WFCORE-177,252
1036,WFCORE-176,816
1037,WFCORE-173,46
1038,WFCORE-173,78
1039,WFCORE-171,466
1040,WFCORE-171,823
1041,WFCORE-171,824
1042,WFCORE-171,142
1043,WFCORE-163,189
1044,WFCORE-160,802
1045,WFCORE-160,294
1046,WFCORE-159,142
1047,WFCORE-158,142
1048,WFCORE-158,466
1049,WFCORE-158,825
1050,WFCORE-158,826
1052,WFCORE-158,827
1053,WFCORE-158,206
1054,WFCORE-254,828
1055,WFCORE-254,829
1056,WFCORE-254,830
1057,WFCORE-254,831
1058,WFCORE-254,832
1059,WFCORE-254,833
1060,WFCORE-254,353
1061,WFCORE-254,570
1062,WFCORE-150,142
1063,WFCORE-149,678
1064,WFCORE-145,126
1065,WFCORE-143,834
1066,WFCORE-140,835
1067,WFCORE-140,836
1068,WFCORE-140,716
1069,WFCORE-140,837
1070,WFCORE-140,183
1071,WFCORE-140,838
1072,WFCORE-140,839
1073,WFCORE-140,840
1074,WFCORE-140,841
1075,WFCORE-140,842
1076,WFCORE-140,843
1077,WFCORE-140,844
1078,WFCORE-140,845
1079,WFCORE-140,846
1080,WFCORE-140,847
1081,WFCORE-140,848
1082,WFCORE-140,849
1083,WFCORE-140,850
1084,WFCORE-140,851
1085,WFCORE-140,852
1086,WFCORE-140,259
1087,WFCORE-140,853
1088,WFCORE-140,756
1089,WFCORE-140,464
1090,WFCORE-140,729
1091,WFCORE-140,93
1092,WFCORE-140,792
1093,WFCORE-136,466
1094,WFCORE-136,854
1095,WFCORE-134,855
1096,WFCORE-134,856
1097,WFCORE-134,857
1098,WFCORE-134,858
1099,WFCORE-133,297
1100,WFCORE-133,314
1101,WFCORE-133,139
1102,WFCORE-133,859
1103,WFCORE-133,860
1104,WFCORE-132,861
1105,WFCORE-129,862
1106,WFCORE-129,863
1107,WFCORE-129,864
1108,WFCORE-129,865
1109,WFCORE-129,866
1110,WFCORE-129,867
1111,WFCORE-129,868
1112,WFCORE-129,869
1113,WFCORE-129,870
1114,WFCORE-129,871
1115,WFCORE-129,872
1116,WFCORE-129,873
1117,WFCORE-129,874
1118,WFCORE-129,875
1119,WFCORE-129,876
1120,WFCORE-129,877
1121,WFCORE-129,878
1122,WFCORE-129,879
1123,WFCORE-129,880
1124,WFCORE-129,881
1125,WFCORE-129,882
1126,WFCORE-129,883
1127,WFCORE-129,884
1128,WFCORE-129,885
1129,WFCORE-129,886
1130,WFCORE-129,887
1131,WFCORE-129,888
1132,WFCORE-129,889
1133,WFCORE-129,890
1138,WFCORE-125,891
1139,WFCORE-125,892
1142,WFCORE-125,893
1143,WFCORE-125,894
1144,WFCORE-125,895
1145,WFCORE-125,896
1146,WFCORE-125,176
1147,WFCORE-125,897
1148,WFCORE-125,898
1149,WFCORE-125,899
1151,WFCORE-125,900
1152,WFCORE-125,901
1153,WFCORE-125,902
1154,WFCORE-125,903
1155,WFCORE-125,904
1156,WFCORE-125,905
1158,WFCORE-125,906
1165,WFCORE-125,907
1166,WFCORE-125,908
1167,WFCORE-125,909
1168,WFCORE-125,910
1169,WFCORE-125,911
1170,WFCORE-124,166
1171,WFCORE-161,912
1172,WFCORE-161,913
1173,WFCORE-161,914
1174,WFCORE-161,513
1175,WFCORE-161,214
1176,WFCORE-161,915
1177,WFCORE-161,767
1178,WFCORE-161,45
1179,WFCORE-161,222
1180,WFCORE-161,916
1181,WFCORE-161,794
1182,WFCORE-161,509
1183,WFCORE-123,230
