,issue_id,commit_id
265,DBZ-3057,198
266,DBZ-3057,172
268,DBZ-3049,244
269,DBZ-3049,245
270,DBZ-3039,185
271,DBZ-3039,246
272,DBZ-3033,247
273,DBZ-3033,248
274,DBZ-3033,249
275,DBZ-3033,250
276,DBZ-3033,162
277,DBZ-3030,251
278,DBZ-3028,252
279,DBZ-3028,253
280,DBZ-3028,254
281,DBZ-3028,255
283,DBZ-3023,18
284,DBZ-3023,135
285,DBZ-3020,135
286,DBZ-3020,185
287,DBZ-3020,186
288,DBZ-3018,185
289,DBZ-3018,186
290,DBZ-3017,185
291,DBZ-3017,256
292,DBZ-3013,157
293,DBZ-3011,257
294,DBZ-3011,258
295,DBZ-3009,228
296,DBZ-3009,259
297,DBZ-3009,179
298,DBZ-3009,180
299,DBZ-3009,181
300,DBZ-3009,175
301,DBZ-3009,205
302,DBZ-3009,87
303,DBZ-3009,4
304,DBZ-3009,234
305,DBZ-3009,230
306,DBZ-3009,172
308,DBZ-3009,206
309,DBZ-3009,184
310,DBZ-3009,176
311,DBZ-3009,207
312,DBZ-3009,260
321,DBZ-3008,188
322,DBZ-3001,198
323,DBZ-3001,261
324,DBZ-3001,259
325,DBZ-3001,171
326,DBZ-3001,180
327,DBZ-3001,190
328,DBZ-3001,200
329,DBZ-3001,172
331,DBZ-2984,262
332,DBZ-2984,125
333,DBZ-2974,263
334,DBZ-2974,264
335,DBZ-2974,265
336,DBZ-2974,266
337,DBZ-2974,267
338,DBZ-2974,268
339,DBZ-2974,269
340,DBZ-2974,270
341,DBZ-2974,271
342,DBZ-2974,272
343,DBZ-2974,273
345,DBZ-2974,274
350,DBZ-2972,275
351,DBZ-2972,186
352,DBZ-2952,251
353,DBZ-2952,209
354,DBZ-2951,215
355,DBZ-2951,276
356,DBZ-2951,277
357,DBZ-2951,278
358,DBZ-2951,279
359,DBZ-2951,280
360,DBZ-2951,281
361,DBZ-2951,282
362,DBZ-2951,283
363,DBZ-2951,237
364,DBZ-2951,284
365,DBZ-2951,285
366,DBZ-2951,286
369,DBZ-2951,287
370,DBZ-2951,288
371,DBZ-2951,289
377,DBZ-2951,219
378,DBZ-2951,290
380,DBZ-2951,291
381,DBZ-2951,292
382,DBZ-2951,293
383,DBZ-2951,294
384,DBZ-2951,295
385,DBZ-2951,296
386,DBZ-2950,297
387,DBZ-2950,213
388,DBZ-2950,217
389,DBZ-2950,298
390,DBZ-2950,237
391,DBZ-2950,299
392,DBZ-2950,300
393,DBZ-2950,301
394,DBZ-2950,285
395,DBZ-2950,220
396,DBZ-2950,302
397,DBZ-2950,303
398,DBZ-2950,304
399,DBZ-2950,221
400,DBZ-2950,222
401,DBZ-2950,305
403,DBZ-2950,306
404,DBZ-2950,290
406,DBZ-2950,226
407,DBZ-2949,259
408,DBZ-2938,307
409,DBZ-2938,308
410,DBZ-2938,1
412,DBZ-2921,11
413,DBZ-2921,130
414,DBZ-2921,309
415,DBZ-2921,136
416,DBZ-2921,310
418,DBZ-2920,175
419,DBZ-2920,172
420,DBZ-2920,176
421,DBZ-2906,311
422,DBZ-2906,312
423,DBZ-2896,313
424,DBZ-2896,314
425,DBZ-2896,315
426,DBZ-2896,316
427,DBZ-2896,317
428,DBZ-2896,318
429,DBZ-2896,319
430,DBZ-2896,320
431,DBZ-2896,321
432,DBZ-2896,322
433,DBZ-2892,222
434,DBZ-2891,172
435,DBZ-2891,199
436,DBZ-2890,323
437,DBZ-2882,275
438,DBZ-2882,185
439,DBZ-2882,186
440,DBZ-2875,175
441,DBZ-2875,176
443,DBZ-2865,324
444,DBZ-2865,209
445,DBZ-2865,325
446,DBZ-2856,323
447,DBZ-2856,206
448,DBZ-2856,176
449,DBZ-2855,171
450,DBZ-2855,190
451,DBZ-2855,200
453,DBZ-2849,194
454,DBZ-2849,172
455,DBZ-2841,161
456,DBZ-2840,275
457,DBZ-2840,186
458,DBZ-2830,326
459,DBZ-2830,327
460,DBZ-2830,47
461,DBZ-2830,102
462,DBZ-2825,161
464,DBZ-2821,10
465,DBZ-2821,135
466,DBZ-2821,185
467,DBZ-2821,186
468,DBZ-2801,228
469,DBZ-2801,260
470,DBZ-2795,161
471,DBZ-2794,185
472,DBZ-2794,328
476,DBZ-2784,330
477,DBZ-2784,172
478,DBZ-2784,86
479,DBZ-2784,206
480,DBZ-2784,331
483,DBZ-2771,185
484,DBZ-2771,246
485,DBZ-2762,115
486,DBZ-2762,332
487,DBZ-2762,333
488,DBZ-2762,334
489,DBZ-2762,222
490,DBZ-2760,185
491,DBZ-2760,246
492,DBZ-2759,175
493,DBZ-2754,161
495,DBZ-2743,275
496,DBZ-2743,246
499,DBZ-2733,194
500,DBZ-2733,179
501,DBZ-2733,180
502,DBZ-2733,330
503,DBZ-2733,172
504,DBZ-2733,206
505,DBZ-2733,207
506,DBZ-2727,335
507,DBZ-2726,134
508,DBZ-2726,135
511,DBZ-2716,336
512,DBZ-2716,337
513,DBZ-2711,175
514,DBZ-2711,171
515,DBZ-2711,180
517,DBZ-2711,230
518,DBZ-2711,176
519,DBZ-2710,157
520,DBZ-2698,338
521,DBZ-2698,339
524,DBZ-2693,340
525,DBZ-2692,185
526,DBZ-2692,341
527,DBZ-2688,126
528,DBZ-2688,135
529,DBZ-2684,342
530,DBZ-2684,343
531,DBZ-2684,344
532,DBZ-2684,257
533,DBZ-2684,258
534,DBZ-2684,345
535,DBZ-2684,346
536,DBZ-2684,347
537,DBZ-2684,348
538,DBZ-2684,349
539,DBZ-2684,350
540,DBZ-2684,351
541,DBZ-2684,352
542,DBZ-2684,353
543,DBZ-2684,354
544,DBZ-2684,355
545,DBZ-2684,356
546,DBZ-2684,357
547,DBZ-2684,358
548,DBZ-2684,359
549,DBZ-2684,360
550,DBZ-2684,361
551,DBZ-2684,362
552,DBZ-2684,363
553,DBZ-2684,364
559,DBZ-2684,365
561,DBZ-2679,56
562,DBZ-2671,275
563,DBZ-2671,185
564,DBZ-2671,186
565,DBZ-2653,124
566,DBZ-2653,209
567,DBZ-2653,366
568,DBZ-2653,367
569,DBZ-2643,121
570,DBZ-2643,107
572,DBZ-2641,10
573,DBZ-2641,135
574,DBZ-2641,185
575,DBZ-2641,186
576,DBZ-2639,185
577,DBZ-2639,341
578,DBZ-2629,180
580,DBZ-2629,368
582,DBZ-2624,198
583,DBZ-2624,369
584,DBZ-2624,228
585,DBZ-2624,370
586,DBZ-2624,171
587,DBZ-2624,172
588,DBZ-2624,260
589,DBZ-2616,247
590,DBZ-2616,249
591,DBZ-2616,250
592,DBZ-2610,157
594,DBZ-2610,371
595,DBZ-2610,372
596,DBZ-2610,373
597,DBZ-2610,374
598,DBZ-2610,375
599,DBZ-2610,376
600,DBZ-2610,377
601,DBZ-2610,378
602,DBZ-2610,379
603,DBZ-2610,380
604,DBZ-2610,381
605,DBZ-2610,382
606,DBZ-2610,383
607,DBZ-2610,384
608,DBZ-2610,385
609,DBZ-2610,386
610,DBZ-2610,387
611,DBZ-2610,388
612,DBZ-2610,389
613,DBZ-2610,390
614,DBZ-2610,391
615,DBZ-2610,392
616,DBZ-2610,393
617,DBZ-2610,394
618,DBZ-2610,395
619,DBZ-2610,396
622,DBZ-2610,397
623,DBZ-2610,398
627,DBZ-2609,399
628,DBZ-2607,198
629,DBZ-2607,172
630,DBZ-2607,222
631,DBZ-2604,10
632,DBZ-2604,18
633,DBZ-2604,6
634,DBZ-2604,135
635,DBZ-2604,400
636,DBZ-2603,161
637,DBZ-2597,401
639,DBZ-2596,402
640,DBZ-2596,168
641,DBZ-2593,167
642,DBZ-2593,155
646,DBZ-2591,368
647,DBZ-2587,159
648,DBZ-2584,159
649,DBZ-2584,160
650,DBZ-2584,157
651,DBZ-2584,162
652,DBZ-2584,163
655,DBZ-2580,403
656,DBZ-2580,404
657,DBZ-2580,405
658,DBZ-2580,186
661,DBZ-2576,275
662,DBZ-2576,185
663,DBZ-2576,246
664,DBZ-2565,247
665,DBZ-2565,406
666,DBZ-2565,88
667,DBZ-2565,249
668,DBZ-2565,250
671,DBZ-2523,222
672,DBZ-2522,336
673,DBZ-2522,408
674,DBZ-2522,409
676,DBZ-2522,410
678,DBZ-2522,163
679,DBZ-2522,158
680,DBZ-2511,411
681,DBZ-2511,401
682,DBZ-2511,121
683,DBZ-2511,89
684,DBZ-2511,412
685,DBZ-2511,370
686,DBZ-2511,413
687,DBZ-2511,414
688,DBZ-2511,415
689,DBZ-2511,54
690,DBZ-2511,112
691,DBZ-2511,416
692,DBZ-2511,417
693,DBZ-2511,418
694,DBZ-2511,113
695,DBZ-2511,419
697,DBZ-2499,222
698,DBZ-2476,160
699,DBZ-2476,163
700,DBZ-2476,390
701,DBZ-2476,162
702,DBZ-2473,1
703,DBZ-2461,124
704,DBZ-2461,420
706,DBZ-2453,275
707,DBZ-2453,185
708,DBZ-2453,186
709,DBZ-2453,421
710,DBZ-2452,259
711,DBZ-2452,172
712,DBZ-2417,366
713,DBZ-2412,418
714,DBZ-2412,422
715,DBZ-2412,423
717,DBZ-2396,424
718,DBZ-2396,425
719,DBZ-2396,426
723,DBZ-2376,162
725,DBZ-2367,427
726,DBZ-2330,60
727,DBZ-2330,428
728,DBZ-2330,135
729,DBZ-2330,429
730,DBZ-2330,430
731,DBZ-2329,431
732,DBZ-2329,408
733,DBZ-2329,432
734,DBZ-2326,433
735,DBZ-2326,434
736,DBZ-2326,435
737,DBZ-2318,275
738,DBZ-2318,185
739,DBZ-2318,186
740,DBZ-2316,436
741,DBZ-2316,90
742,DBZ-2316,437
743,DBZ-2310,324
745,DBZ-2301,188
746,DBZ-2288,438
747,DBZ-2288,413
748,DBZ-2288,439
749,DBZ-2288,440
750,DBZ-2288,58
751,DBZ-2288,324
752,DBZ-2288,441
753,DBZ-2288,442
754,DBZ-2288,443
755,DBZ-2288,444
756,DBZ-2288,71
757,DBZ-2288,209
758,DBZ-2288,445
759,DBZ-2288,446
760,DBZ-2288,447
766,DBZ-2288,162
767,DBZ-2277,9
768,DBZ-2277,326
770,DBZ-2277,448
771,DBZ-2275,106
772,DBZ-2275,449
773,DBZ-2275,22
777,DBZ-2267,120
778,DBZ-2267,60
779,DBZ-2267,428
780,DBZ-2267,450
781,DBZ-2250,451
782,DBZ-2250,54
783,DBZ-2250,333
784,DBZ-2228,48
785,DBZ-2216,452
786,DBZ-2216,453
787,DBZ-2216,454
788,DBZ-2216,178
789,DBZ-2216,455
790,DBZ-2216,456
791,DBZ-2216,457
792,DBZ-2216,458
796,DBZ-2216,459
797,DBZ-2216,160
799,DBZ-2212,399
800,DBZ-2212,460
801,DBZ-2211,173
841,DBZ-2201,468
842,DBZ-2170,469
843,DBZ-2144,48
844,DBZ-2144,14
845,DBZ-2142,275
846,DBZ-2142,185
848,DBZ-2142,186
849,DBZ-2141,411
850,DBZ-2141,191
854,DBZ-2140,120
855,DBZ-2140,135
857,DBZ-2136,470
858,DBZ-2130,10
859,DBZ-2130,135
860,DBZ-2130,185
861,DBZ-2130,186
862,DBZ-2125,471
863,DBZ-2125,472
864,DBZ-2124,47
865,DBZ-2118,452
866,DBZ-2118,124
867,DBZ-2118,174
868,DBZ-2118,209
869,DBZ-2118,413
870,DBZ-2118,473
871,DBZ-2118,474
872,DBZ-2118,446
880,DBZ-2116,118
881,DBZ-2116,307
882,DBZ-2116,178
883,DBZ-2116,254
884,DBZ-2116,475
885,DBZ-2085,476
886,DBZ-2085,477
887,DBZ-2085,478
888,DBZ-2082,479
889,DBZ-2067,135
890,DBZ-2067,275
891,DBZ-2067,185
892,DBZ-2067,246
893,DBZ-2061,120
894,DBZ-2061,60
895,DBZ-2061,18
896,DBZ-2061,428
897,DBZ-2061,135
898,DBZ-2061,480
899,DBZ-2061,481
900,DBZ-2061,404
901,DBZ-2054,47
902,DBZ-2049,160
903,DBZ-2049,163
904,DBZ-2049,372
905,DBZ-2049,380
906,DBZ-2049,162
907,DBZ-2049,399
909,DBZ-2049,381
911,DBZ-2049,159
916,DBZ-2047,185
917,DBZ-2047,482
918,DBZ-2036,483
919,DBZ-1995,484
920,DBZ-1995,399
924,DBZ-1966,129
925,DBZ-1963,485
926,DBZ-1963,486
927,DBZ-1963,487
928,DBZ-1963,426
933,DBZ-1950,121
934,DBZ-1944,488
935,DBZ-1944,166
936,DBZ-1944,489
937,DBZ-1944,490
938,DBZ-1944,491
939,DBZ-1944,492
940,DBZ-1944,493
941,DBZ-1944,494
942,DBZ-1944,495
943,DBZ-1944,496
944,DBZ-1944,497
945,DBZ-1944,498
946,DBZ-1944,499
948,DBZ-1944,500
949,DBZ-1944,501
950,DBZ-1944,502
951,DBZ-1944,503
952,DBZ-1944,504
953,DBZ-1944,484
954,DBZ-1944,505
955,DBZ-1944,506
956,DBZ-1935,507
957,DBZ-1935,508
958,DBZ-1935,509
959,DBZ-1935,159
960,DBZ-1935,160
961,DBZ-1935,163
962,DBZ-1935,499
963,DBZ-1935,510
964,DBZ-1935,511
965,DBZ-1935,512
966,DBZ-1926,130
967,DBZ-1922,71
968,DBZ-1922,124
969,DBZ-1922,513
970,DBZ-1915,514
971,DBZ-1915,479
972,DBZ-1889,209
973,DBZ-1889,515
974,DBZ-1889,516
975,DBZ-1889,47
976,DBZ-1889,517
977,DBZ-1889,518
978,DBZ-1889,519
979,DBZ-1889,520
980,DBZ-1889,521
984,DBZ-1880,453
985,DBZ-1880,401
986,DBZ-1880,178
987,DBZ-1880,84
988,DBZ-1880,457
989,DBZ-1880,522
990,DBZ-1880,523
995,DBZ-1880,254
997,DBZ-1880,524
998,DBZ-1874,453
999,DBZ-1874,401
1000,DBZ-1874,178
1001,DBZ-1874,84
1002,DBZ-1874,457
1003,DBZ-1874,522
1004,DBZ-1874,523
1009,DBZ-1874,254
1011,DBZ-1874,524
1012,DBZ-1867,63
1013,DBZ-1867,525
1014,DBZ-1867,254
1015,DBZ-1867,526
1016,DBZ-1867,452
1017,DBZ-1867,459
1018,DBZ-1849,527
1019,DBZ-1848,255
1020,DBZ-1848,457
1021,DBZ-1848,525
1022,DBZ-1834,10
1023,DBZ-1834,528
1024,DBZ-1834,529
1025,DBZ-1834,530
1029,DBZ-1834,135
1030,DBZ-1825,209
1031,DBZ-1825,531
1032,DBZ-1824,124
1034,DBZ-1800,532
1035,DBZ-1778,431
1036,DBZ-1778,337
1037,DBZ-1775,22
1038,DBZ-1775,533
1039,DBZ-1773,130
1040,DBZ-1773,476
1041,DBZ-1773,477
1044,DBZ-1767,534
1045,DBZ-1767,436
1046,DBZ-1767,254
1047,DBZ-1767,90
1048,DBZ-1767,535
1049,DBZ-1767,536
1050,DBZ-1767,509
1051,DBZ-1755,537
1053,DBZ-1755,249
1054,DBZ-1755,538
1055,DBZ-1755,124
1059,DBZ-1755,539
1060,DBZ-1748,367
1061,DBZ-1741,540
1062,DBZ-1741,541
1063,DBZ-1741,542
1064,DBZ-1741,543
1065,DBZ-1741,544
1066,DBZ-1741,545
1067,DBZ-1741,546
1068,DBZ-1741,547
1069,DBZ-1741,548
1070,DBZ-1741,549
1071,DBZ-1741,550
1072,DBZ-1741,551
1073,DBZ-1741,552
1074,DBZ-1741,553
1075,DBZ-1741,554
1076,DBZ-1740,275
1077,DBZ-1740,185
1078,DBZ-1740,186
1079,DBZ-1740,421
1080,DBZ-1738,527
1081,DBZ-1738,124
1082,DBZ-1738,473
1083,DBZ-1738,324
1084,DBZ-1733,275
1085,DBZ-1733,185
1086,DBZ-1733,186
1087,DBZ-1730,124
1088,DBZ-1730,324
1089,DBZ-1730,555
1092,DBZ-1721,556
1093,DBZ-1721,557
1094,DBZ-1721,558
1095,DBZ-1721,559
1096,DBZ-1721,560
1097,DBZ-1721,561
1098,DBZ-1721,562
1099,DBZ-1712,11
1100,DBZ-1707,485
1101,DBZ-1707,486
1102,DBZ-1707,563
1103,DBZ-1699,185
1104,DBZ-1699,186
1105,DBZ-1698,247
1106,DBZ-1698,124
1108,DBZ-1694,564
1110,DBZ-1693,130
1113,DBZ-1693,76
1114,DBZ-1689,134
1115,DBZ-1689,73
1116,DBZ-1689,450
1117,DBZ-1689,565
1118,DBZ-1688,566
1119,DBZ-1688,431
1120,DBZ-1688,567
1121,DBZ-1688,568
1122,DBZ-1684,324
1123,DBZ-1680,248
1124,DBZ-1680,406
1125,DBZ-1680,124
1126,DBZ-1650,1
1127,DBZ-1645,120
1128,DBZ-1645,135
1129,DBZ-1622,569
1130,DBZ-1621,570
1132,DBZ-1617,571
1133,DBZ-1617,408
1134,DBZ-1617,478
1135,DBZ-1613,130
1136,DBZ-1613,572
1137,DBZ-1613,573
1138,DBZ-1613,574
1140,DBZ-1610,162
1141,DBZ-1596,324
1142,DBZ-1593,410
1143,DBZ-1592,139
1144,DBZ-1590,575
1145,DBZ-1588,130
1146,DBZ-1576,442
1147,DBZ-1576,124
1148,DBZ-1570,527
1149,DBZ-1570,438
1150,DBZ-1570,124
1151,DBZ-1569,230
1152,DBZ-1563,576
1153,DBZ-1563,456
1154,DBZ-1563,577
1155,DBZ-1563,253
1156,DBZ-1560,135
1157,DBZ-1560,404
1158,DBZ-1535,275
1159,DBZ-1535,185
1160,DBZ-1535,578
1161,DBZ-1534,275
1162,DBZ-1534,185
1163,DBZ-1534,186
1164,DBZ-1532,442
1165,DBZ-1517,262
1166,DBZ-1517,125
1167,DBZ-1515,124
1169,DBZ-1501,134
1170,DBZ-1501,135
1171,DBZ-1492,22
1172,DBZ-1492,533
1173,DBZ-1470,185
1174,DBZ-1470,186
1175,DBZ-1464,579
1176,DBZ-1464,580
1178,DBZ-1457,124
1179,DBZ-1457,581
1180,DBZ-1448,262
1181,DBZ-1448,125
1182,DBZ-1446,259
1184,DBZ-1438,455
1185,DBZ-1438,84
1186,DBZ-1438,580
1187,DBZ-1438,45
1188,DBZ-1438,121
1189,DBZ-1438,130
1190,DBZ-1438,582
1191,DBZ-1438,415
1192,DBZ-1438,581
1193,DBZ-1438,48
1194,DBZ-1438,583
1195,DBZ-1438,584
1196,DBZ-1438,585
1197,DBZ-1438,586
1198,DBZ-1438,47
1199,DBZ-1438,447
1200,DBZ-1437,587
1201,DBZ-1437,209
1202,DBZ-1437,588
1204,DBZ-1428,130
1205,DBZ-1417,566
1206,DBZ-1414,130
1207,DBZ-1414,27
1209,DBZ-1413,589
1210,DBZ-1413,247
1211,DBZ-1413,174
1212,DBZ-1413,473
1213,DBZ-1413,248
1214,DBZ-1413,538
1215,DBZ-1413,124
1219,DBZ-1413,539
1220,DBZ-1413,590
1222,DBZ-1413,442
1223,DBZ-1413,591
1224,DBZ-1413,406
1225,DBZ-1413,592
1226,DBZ-1413,91
1227,DBZ-1413,127
1230,DBZ-1413,593
1242,DBZ-1413,162
1243,DBZ-1413,527
1251,DBZ-1413,249
1254,DBZ-1413,367
1256,DBZ-1413,222
1267,DBZ-1411,135
1268,DBZ-1411,185
1269,DBZ-1410,45
1270,DBZ-1409,42
1271,DBZ-1400,324
1272,DBZ-1397,135
1273,DBZ-1397,185
1274,DBZ-1376,135
1275,DBZ-1376,185
1276,DBZ-1361,48
1277,DBZ-1353,594
1278,DBZ-1350,595
1279,DBZ-1349,135
1280,DBZ-1349,275
1281,DBZ-1348,135
1282,DBZ-1348,185
1283,DBZ-1347,124
1284,DBZ-1347,324
1285,DBZ-1347,555
1289,DBZ-1345,172
1290,DBZ-1345,260
1291,DBZ-1335,247
1292,DBZ-1335,596
1293,DBZ-1335,127
1294,DBZ-1335,249
1295,DBZ-1335,250
1296,DBZ-1332,185
1297,DBZ-1332,186
1298,DBZ-1331,185
1299,DBZ-1331,186
1300,DBZ-1329,135
1301,DBZ-1329,185
1302,DBZ-1323,71
1303,DBZ-1321,120
1304,DBZ-1321,450
1305,DBZ-1318,400
1306,DBZ-1318,130
1307,DBZ-1318,594
1308,DBZ-1318,595
1312,DBZ-1317,597
1313,DBZ-1317,454
1314,DBZ-1317,579
1315,DBZ-1317,580
1316,DBZ-1317,456
1317,DBZ-1317,436
1318,DBZ-1317,598
1319,DBZ-1317,599
1320,DBZ-1317,458
1321,DBZ-1317,107
1322,DBZ-1317,596
1323,DBZ-1317,124
1324,DBZ-1317,600
1325,DBZ-1317,601
1326,DBZ-1317,602
1327,DBZ-1317,603
1328,DBZ-1317,604
1329,DBZ-1307,605
1330,DBZ-1307,606
1331,DBZ-1307,607
1332,DBZ-1283,438
1333,DBZ-1283,209
1334,DBZ-1283,188
1336,DBZ-1283,410
1337,DBZ-1283,608
1338,DBZ-1278,120
1339,DBZ-1278,37
1340,DBZ-1278,135
1341,DBZ-1278,89
1342,DBZ-1278,609
1343,DBZ-1278,404
1345,DBZ-1276,107
1346,DBZ-1276,610
1347,DBZ-1276,611
1348,DBZ-1264,67
1349,DBZ-1264,610
1350,DBZ-1260,247
1351,DBZ-1260,249
1357,DBZ-1260,596
1359,DBZ-1246,67
1360,DBZ-1246,135
1361,DBZ-1246,610
1363,DBZ-1245,209
1364,DBZ-1245,112
1365,DBZ-1243,134
1366,DBZ-1243,612
1367,DBZ-1243,613
1368,DBZ-1233,185
1370,DBZ-1233,135
1372,DBZ-1226,400
1373,DBZ-1226,10
1374,DBZ-1226,60
1375,DBZ-1226,135
1376,DBZ-1226,594
1377,DBZ-1226,614
1378,DBZ-1226,615
1379,DBZ-1226,616
1380,DBZ-1226,617
1381,DBZ-1226,618
1382,DBZ-1226,619
1383,DBZ-1226,185
1387,DBZ-1223,56
1388,DBZ-1223,40
1389,DBZ-1223,228
1390,DBZ-1223,620
1391,DBZ-1223,621
1392,DBZ-1223,622
1393,DBZ-1223,172
1394,DBZ-1223,222
1395,DBZ-1218,130
1396,DBZ-1207,367
1397,DBZ-1204,134
1398,DBZ-1204,34
1399,DBZ-1204,450
1400,DBZ-1204,565
1401,DBZ-1203,60
1402,DBZ-1203,135
1403,DBZ-1203,614
1404,DBZ-1203,615
1405,DBZ-1203,185
1406,DBZ-1203,138
1409,DBZ-1201,89
1410,DBZ-1201,610
1411,DBZ-1198,252
1412,DBZ-1198,97
1413,DBZ-1198,623
1414,DBZ-1198,580
1415,DBZ-1198,254
1416,DBZ-1198,624
1417,DBZ-1198,112
1420,DBZ-1194,625
1421,DBZ-1194,626
1422,DBZ-1194,478
1423,DBZ-1191,222
1424,DBZ-1179,48
1429,DBZ-1177,252
1430,DBZ-1170,621
1431,DBZ-1163,596
1432,DBZ-1163,538
1433,DBZ-1163,250
1434,DBZ-1162,247
1435,DBZ-1162,596
1436,DBZ-1162,124
1437,DBZ-1162,538
1438,DBZ-1162,627
1439,DBZ-1162,593
1440,DBZ-1162,628
1441,DBZ-1162,478
1442,DBZ-1152,629
1443,DBZ-1152,431
1444,DBZ-1152,630
1445,DBZ-1152,408
1449,DBZ-1144,249
1450,DBZ-1144,631
1451,DBZ-1143,632
1452,DBZ-1138,571
1453,DBZ-1131,633
1454,DBZ-1115,566
1455,DBZ-1111,324
1456,DBZ-1111,441
1457,DBZ-1103,634
1458,DBZ-1103,630
1459,DBZ-1103,337
1460,DBZ-1103,408
1461,DBZ-1103,635
1462,DBZ-1103,447
1463,DBZ-1103,47
1464,DBZ-1086,418
1465,DBZ-1086,422
1466,DBZ-1083,636
1467,DBZ-1083,324
1468,DBZ-1083,443
1469,DBZ-1083,444
1470,DBZ-1083,71
1471,DBZ-1077,450
1472,DBZ-1077,222
1473,DBZ-1069,629
1474,DBZ-1069,408
1476,DBZ-1069,630
1478,DBZ-1066,603
1479,DBZ-1066,629
1480,DBZ-1064,400
1481,DBZ-1064,450
1482,DBZ-1064,565
1483,DBZ-1064,247
1484,DBZ-1064,593
1486,DBZ-1064,637
1489,DBZ-1064,638
1490,DBZ-1064,639
1491,DBZ-1064,640
1494,DBZ-1064,641
1495,DBZ-1064,642
1503,DBZ-1063,134
1504,DBZ-1063,73
1505,DBZ-1057,643
1506,DBZ-1057,644
1507,DBZ-1051,366
1508,DBZ-1051,566
1509,DBZ-1051,645
1510,DBZ-1051,635
1514,DBZ-1051,337
1515,DBZ-1044,229
1516,DBZ-1032,117
