,diff,commit_id,summary,commit_time,files
354,"@@ -24,6 +24,7 @@
 import java.util.ArrayList;
 import java.util.List;
 
 import org.teiid.language.AndOr;
 import org.teiid.language.BaseLanguageObject;
 import org.teiid.language.ColumnReference;
@@ -48,6 +49,7 @@
 import org.teiid.metadata.Column;
 import org.teiid.metadata.ForeignKey;
 import org.teiid.translator.TranslatorException;
 import org.teiid.translator.object.util.ObjectUtil;
 
 /**
@@ -64,6 +66,9 @@ public class ObjectVisitor extends HierarchyVisitor {
 
 	
 	private NamedTable table;
 	
 	// will be non-null only when a child table is being processed
 	private String rootTableName = null;
@@ -106,9 +111,30 @@ public List<TranslatorException> getExceptions() {
 	public void addException(TranslatorException e) {
 		exceptions.add(e);
 	}
 
 	public NamedTable getTable() {
 		return table;
 	}
 	
 	/**
@@ -157,7 +183,7 @@ public void visit(DerivedColumn obj) {
 	@Override
 	public void visit(NamedTable obj) {
 		super.visit(obj);
 		this.table = obj;
 		
 			if (obj.getMetadataObject().getPrimaryKey() != null) {
 				this.pkkeyCol = table.getMetadataObject().getPrimaryKey()
",60,,,
355,"@@ -34,6 +34,7 @@
 import org.teiid.metadata.Column;
 import org.teiid.metadata.Column.SearchType;
 import org.teiid.metadata.MetadataException;
 import org.teiid.metadata.MetadataFactory;
 import org.teiid.metadata.Table;
 import org.teiid.translator.MetadataProcessor;
@@ -49,6 +50,13 @@
  */
 public class JavaBeanMetadataProcessor implements MetadataProcessor<ObjectConnection>{
 	
 	public static final String GET = ""get""; //$NON-NLS-1$
 	public static final String IS = ""is""; //$NON-NLS-1$
 		
@@ -57,6 +65,7 @@ public class JavaBeanMetadataProcessor implements MetadataProcessor<ObjectConnec
 	
 	protected boolean isUpdatable = false;
 	protected boolean useAnnotations = false;
 	
 	public JavaBeanMetadataProcessor(boolean useAnnotations) {
 		this.useAnnotations = useAnnotations;
@@ -67,25 +76,31 @@ public void process(MetadataFactory mf, ObjectConnection conn) throws Translator
 		String cacheName = conn.getCacheName();			
 
 		Class<?> type = conn.getCacheClassType();
 		createSourceTable(mf, type, cacheName, conn);
 	}
 	
 	private Table createSourceTable(MetadataFactory mf, Class<?> entity, String cacheName, ObjectConnection conn ) {
 
 		ClassRegistry registry = conn.getClassRegistry();
 		
 		String pkField = conn.getPkField();
 		setIsUpdateable(pkField != null ? true : false);
 			
 		String tableName = getTableName(entity);
 		Table table = mf.getSchema().getTable(tableName);
 		if (table != null) {
 			//TODO: probably an error
 			return table;
 		}
 		table = mf.addTable(tableName);
 		table.setSupportsUpdate(this.isUpdatable);
 //		table.setNameInSource(cacheName); 
 		
 		String columnName = tableName + OBJECT_COL_SUFFIX;
 		addColumn(mf, entity, entity, columnName, ""this"", SearchType.Unsearchable, table, false, NullType.Nullable, false); //$NON-NLS-1$
@@ -137,7 +152,7 @@ private Table createSourceTable(MetadataFactory mf, Class<?> entity, String cach
 		}
 		
 		for (Map.Entry<Method, String> entry : methodsToAdd.entrySet()) {
 			Method m = (Method) entry.getKey();
 	
 				SearchType st = SearchType.Unsearchable;
 				
@@ -167,6 +182,11 @@ private Table createSourceTable(MetadataFactory mf, Class<?> entity, String cach
 				
 				addColumn(mf, entity, m.getReturnType(), entry.getValue(), entry.getValue(), st, table, true, nt, this.isUpdatable);			
 		}
 				
 		return table;
 	}
",334,,,
356,"@@ -9,7 +9,7 @@
 import org.teiid.translator.object.CacheNameProxy;
 import org.teiid.translator.object.ClassRegistry;
 import org.teiid.translator.object.ObjectConnection;
 import org.teiid.translator.object.ObjectMaterializeLifeCycle;
 import org.teiid.translator.object.SearchType;
 
 public class SimpleMapCacheConnection implements ObjectConnection {
@@ -200,14 +200,14 @@ public Collection<Object> getAll()  throws TranslatorException {
 	}
 	
 	/**
 	 * Implement @link ObjectMaterializeLifeCycle if the translator supports materialization.
 	 * The default implementation expects to use a second cache to manage the cache alias names
 	 * in order to support materialization into a staging location.
 	 * @return ObjectMaterializeLifeCycle
 	 */
 	@Override
 	public ObjectMaterializeLifeCycle getMaterializeLifeCycle() {
 		return new ObjectMaterializeLifeCycle(this, proxy);
 	}
 
 	/**
",336,,,
357,"@@ -33,13 +33,14 @@ TEIID21006=Unable to perform {0}, no Primary or Foreign Key defined for table {1
 TEIID21007=Unable to insert duplicate into table {0} with key value {1}
 TEIID21008=Table {0} has defined a container class of type Maps, which is not currently supported
 TEIID21009=Updating primary key column {0} in table {1} is not supported, use delete and insert.
 TEIID21010=Did not find a corresponding write method on entity {0} with NameInSource {1}
 TEIID21011=Updates are disabled, no Primary key defined for cache {0} 
 
 TEIID21012=Processing error: Unable to delete the object in table {0} with key {1}
 TEIID21013=ObjectUpdateExecution: Warning - The object does not exist when trying to delete from table {0} with key {1}
 TEIID21014=ObjectUpdateException: Delete ALL is not supported, must pass in criteria for what is to be deleted
 TEIID21015=Unable to insert child object, root object key {0} from table {1} couldn't be found
 
 
 TEIID21301=Materialization Life Cycle Issue: invalid arguments on native query ""{0}"", should use format: ""{1}"" 
",345,,,
358,"@@ -1,8 +1,6 @@
 package org.teiid.translator.object;
 
 import static org.junit.Assert.assertNotNull;
 import static org.junit.Assert.assertNull;
 import static org.junit.Assert.assertTrue;
 
 import java.util.ArrayList;
 import java.util.Collections;
@@ -14,7 +12,6 @@
 import org.mockito.Mock;
 import org.mockito.MockitoAnnotations;
 import org.teiid.cdk.api.TranslationUtility;
 import org.teiid.language.BatchedUpdates;
 import org.teiid.language.Command;
 import org.teiid.translator.ExecutionContext;
 import org.teiid.translator.TranslatorException;
@@ -24,6 +21,7 @@
 import org.teiid.translator.object.testdata.trades.TradesCacheSource;
 import org.teiid.translator.object.testdata.trades.VDBUtility;
 
 public class TestObjectUpdateExecution {
 	private static ObjectConnection CONNECTION;
 	private static TranslationUtility translationUtility = VDBUtility.TRANSLATION_UTILITY;
@@ -87,65 +85,27 @@ public void testInsertRootClass() throws Exception {
 	}
 	
 	@Test
 	public void testInsertBatch() throws Exception {
 		List<Command> commands = new ArrayList<Command>();
 		
 		Command c = translationUtility
 				.parseCommand(""Insert into Trade_Object.Trade (tradeId, TradeName, settled) VALUES (901, 'TestName_901', 'true')"");
 		commands.add(c);
 		c = translationUtility
 				.parseCommand(""Insert into Trade_Object.Trade (tradeId, TradeName, settled) VALUES (902, 'TestName_902', 'true')"");
 		commands.add(c);
 		c = translationUtility
 				.parseCommand(""Insert into Trade_Object.Trade (tradeId, TradeName, settled) VALUES (903, 'TestName_903', 'true')"");
 		commands.add(c);
 		c = translationUtility
 				.parseCommand(""Insert into Trade_Object.Trade (tradeId, TradeName, settled) VALUES (904, 'TestName_904', 'true')"");
 		commands.add(c);
 		
 		
 		BatchedUpdates bu = new BatchedUpdates(commands);
 		
 		// no search required by the UpdateExecution logic
 		@SuppressWarnings(""unchecked"")
 		ObjectUpdateExecution ie = createExecution(bu, Collections.EMPTY_LIST);
 
 		ie.execute();
 		
 		int[] results = ie.getUpdateCounts();
 		
 		assertTrue(results[0] == 1);
 		assertTrue(results[1] == 1);
 		assertTrue(results[1] == 1);
 		assertTrue(results[1] == 1);
 
 		Trade p = (Trade) CONNECTION.get((new Long(901).longValue()));
 
 		assertNotNull(p);
 		assertTrue(p.getName().equals(""TestName_901""));
 		assertTrue(p.getTradeId() == 901);
 		assertTrue(p.isSettled());
 		
 		p = (Trade) CONNECTION.get((new Long(902).longValue()));
 
 		assertNotNull(p);
 		assertTrue(p.getName().equals(""TestName_902""));
 		assertTrue(p.getTradeId() == 902);
 		assertTrue(p.isSettled());
 		
 		p = (Trade) CONNECTION.get((new Long(903).longValue()));
 
 		assertNotNull(p);
 		assertTrue(p.getName().equals(""TestName_903""));
 		assertTrue(p.getTradeId() == 903);
 		assertTrue(p.isSettled());
 		
 		p = (Trade) CONNECTION.get((new Long(904).longValue()));
 
 		assertNotNull(p);
 		assertTrue(p.getName().equals(""TestName_904""));
 		assertTrue(p.getTradeId() == 904);
 		assertTrue(p.isSettled());
 	}
 	
 	@Test
@@ -164,7 +124,7 @@ private void insertChildClass() throws Exception {
 		assertNotNull(CONNECTION.get((new Long(2).longValue())));
 
 		Command command = translationUtility
 				.parseCommand(""Insert into Leg (tradeID, notational, Name) VALUES (2, 3.456, 'legName 2a')"");
 
 		// no search required by the UpdateExecution logic
 		@SuppressWarnings(""unchecked"")
@@ -192,7 +152,7 @@ public void testUpdateRootClass() throws Exception {
 		assertNotNull(o);
 		
 		Command command = translationUtility
 				.parseCommand(""Update Trade  SET TradeName='Person 2 Changed', settled='true' WHERE TradeId=2"");
 
 		// no search required by the UpdateExecution logic
 		List<Object> rows = new ArrayList<Object>();
@@ -217,7 +177,7 @@ public void testDeleteRootByKey() throws Exception {
 		assertNotNull(o);
 
 		Command command = translationUtility
 				.parseCommand(""Delete From Trade Where tradeId = 1"");
 
 		List<Object> rows = new ArrayList<Object>();
 		rows.add(o);
",346,,,
359,"@@ -22,6 +22,7 @@
 package org.teiid.translator.object;
 
 import org.junit.Before;
 import org.teiid.language.Select;
 import org.teiid.translator.ExecutionContext;
 import org.teiid.translator.TranslatorException;
@@ -54,4 +55,10 @@ protected ObjectExecution createExecution(Select command) throws TranslatorExcep
 	}
 	
 
 }
",67,,,
360,"@@ -6,6 +6,8 @@
 
 import org.junit.Before;
 import org.junit.Test;
 import org.teiid.metadata.MetadataFactory;
 import org.teiid.query.metadata.DDLStringVisitor;
 import org.teiid.query.metadata.SystemMetadata;
@@ -53,11 +55,11 @@ public void testTradeMetadata() throws Exception {
 
 	}
 	
 	//@Test
 	public void testTradeMetadataFromVDB() throws Exception {
 		ObjectConnection conn = TradesCacheSource.createConnection();
 		
 		MetadataFactory mf = new MetadataFactory(""vdb"", 1, ""objectvdb"",
 				SystemMetadata.getInstance().getRuntimeTypeMap(),
 				new Properties(), null);		
 
@@ -66,17 +68,30 @@ public void testTradeMetadataFromVDB() throws Exception {
 
 		String metadataDDL = DDLStringVisitor.getDDLString(mf.getSchema(),
 				null, null);
 
 		String expected =  ""CREATE FOREIGN TABLE Trade (\n""
 				+ ""\tTradeObject object OPTIONS (NAMEINSOURCE 'this', SEARCHABLE 'Unsearchable', NATIVE_TYPE 'org.teiid.translator.object.testdata.trades.Trade'),\n""
 				+ ""\ttradeId long NOT NULL OPTIONS (NAMEINSOURCE 'tradeId', SEARCHABLE 'Searchable', NATIVE_TYPE 'long'),\n""
 				+ ""\tname string OPTIONS (NAMEINSOURCE 'name', SEARCHABLE 'Unsearchable', NATIVE_TYPE 'java.lang.String'),\n""
 				+ ""\tsettled boolean NOT NULL OPTIONS (NAMEINSOURCE 'settled', SEARCHABLE 'Unsearchable', NATIVE_TYPE 'boolean'),\n""
 				+ ""\ttradeDate date OPTIONS (NAMEINSOURCE 'tradeDate', SEARCHABLE 'Unsearchable', NATIVE_TYPE 'java.util.Date'),\n""
 				+ ""\tCONSTRAINT PK_TRADEID PRIMARY KEY(tradeId)\n""
 				+ "") OPTIONS (NAMEINSOURCE 'Trades', UPDATABLE TRUE);""		
 				;
 		assertEquals(expected, metadataDDL);	
 
 	}	
 	
",340,,,
361,"@@ -9,8 +9,14 @@
 
 public class TradeObjectConnection extends SimpleMapCacheConnection {
 
 	public static ObjectConnection createConnection(Map<Object,Object> map) {
 		CacheNameProxy proxy = new CacheNameProxy(TradesCacheSource.TRADES_CACHE_NAME);
 
 		return new TradeObjectConnection(map, TradesCacheSource.CLASS_REGISTRY, proxy);
 	}
",61,,,
362,"@@ -70,14 +70,22 @@ public class TradesCacheSource extends HashMap <Object, Object> {
 	public static ObjectConnection createConnection() {
 		Map <Object, Object> objects = TradesCacheSource.loadCache();
 
 		ObjectConnection toc = TradeObjectConnection.createConnection(objects);
 		
 		return toc;
 	}
 	
 	public static ObjectConnection createConnection(Map <Object, Object> cache) {
 
 		ObjectConnection toc = TradeObjectConnection.createConnection(cache);
 		
 		return toc;
 	}
",61,,,
363,"@@ -0,0 +1,8 @@
",347,,,
364,"@@ -0,0 +1,609 @@
",348,,,
365,"@@ -1,13 +1,14 @@
 <?xml version=""1.0"" encoding=""ASCII""?>
 <xmi:XMI xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:diagram=""http://www.metamatrix.com/metamodels/Diagram"" xmlns:jdbc=""http://www.metamatrix.com/metamodels/JDBC"" xmlns:mmcore=""http://www.metamatrix.com/metamodels/Core"" xmlns:relational=""http://www.metamatrix.com/metamodels/Relational"">
   <mmcore:ModelAnnotation xmi:uuid=""mmuuid:abbd65a2-2896-4819-9428-fa8ba13a1b71"" primaryMetamodelUri=""http://www.metamatrix.com/metamodels/Relational"" modelType=""PHYSICAL"" ProducerName=""Teiid Designer"" ProducerVersion=""9.1.0.Beta2-v20150624-2132-B3933"">
     <modelImports xmi:uuid=""mmuuid:7c40d324-5eca-472f-a7a8-c20b01f5d848"" name=""SimpleDatatypes-instance"" modelLocation=""http://www.metamatrix.com/metamodels/SimpleDatatypes-instance"" modelType=""TYPE"" primaryMetamodelUri=""http://www.eclipse.org/xsd/2002/XSD""/>
     <modelImports xmi:uuid=""mmuuid:4414223d-d6b6-4300-87ce-4316eeb5ddcb"" name=""XMLSchema"" modelLocation=""http://www.w3.org/2001/XMLSchema"" modelType=""TYPE"" primaryMetamodelUri=""http://www.eclipse.org/xsd/2002/XSD""/>
   </mmcore:ModelAnnotation>
   <diagram:DiagramContainer xmi:uuid=""mmuuid:060329df-f071-436c-91d8-8de84f4a38b3"">
     <diagram xmi:uuid=""mmuuid:0d512295-f6e7-418d-8409-f7e689137c68"" type=""packageDiagramType"" target=""mmuuid/abbd65a2-2896-4819-9428-fa8ba13a1b71"">
       <diagramEntity xmi:uuid=""mmuuid:b81484fc-8676-4c01-a0fb-8c82fdc3744d"" name=""Trade"" modelObject=""mmuuid/e4662c1d-443f-45a8-8623-8a4876ea7539"" xPosition=""20"" yPosition=""20""/>
       <diagramEntity xmi:uuid=""mmuuid:232a8473-80d4-495b-900e-415be34eef35"" name=""Leg"" modelObject=""mmuuid/e1093478-579b-4a84-ad31-8c2a0bdce936"" xPosition=""204"" yPosition=""163""/>
     </diagram>
   </diagram:DiagramContainer>
   <mmcore:AnnotationContainer xmi:uuid=""mmuuid:146acc5c-ec00-4c47-b40f-bcde7a260d72"">
@@ -319,8 +320,8 @@
     </importSettings>
   </jdbc:JdbcSource>
   <relational:BaseTable xmi:uuid=""mmuuid:e4662c1d-443f-45a8-8623-8a4876ea7539"" name=""Trade"" nameInSource=""Trades"">
     <columns xmi:uuid=""mmuuid:73b0ec15-2abe-4f72-b25e-b9113b528b41"" name=""TradeObject"" nameInSource=""this"" nativeType="""" length=""4000"" nullable=""NULLABLE_UNKNOWN"" caseSensitive=""false"" searchability=""UNSEARCHABLE"" radix=""0"" signed=""false"" distinctValueCount=""0"" nullValueCount=""0"">
       <type href=""http://www.metamatrix.com/metamodels/SimpleDatatypes-instance#XMLLiteral""/>
     </columns>
     <columns xmi:uuid=""mmuuid:7ad19ea9-1751-49e0-89c7-e759dd50ff46"" name=""TradeID"" nameInSource=""tradeId"" nativeType=""long"" uniqueKeys=""mmuuid/6bee1ce8-0ac1-4ee0-a0a8-d200e2936b86"">
       <type href=""http://www.w3.org/2001/XMLSchema#long""/>
@@ -351,4 +352,25 @@
     </columns>
     <foreignKeys xmi:uuid=""mmuuid:bcc9abfb-bfc4-4102-9505-66f1667e5efd"" name=""FK_TradeId"" nameInSource=""legs"" columns=""mmuuid/3b7be33a-2e50-4c79-9cdc-13d7b166a2d2"" uniqueKey=""mmuuid/6bee1ce8-0ac1-4ee0-a0a8-d200e2936b86""/>
   </relational:BaseTable>
 </xmi:XMI>
",349,,,
366,"@@ -0,0 +1,19 @@
\ No newline at end of file
",350,,,
367,"@@ -0,0 +1,8 @@
\ No newline at end of file
",351,,,
368,"@@ -34,6 +34,10 @@
                 <include>**/spring-beans*.jar</include>
                 <include>**/spring-context*.jar</include>
                 <include>**/spring-core*.jar</include>
             </includes>           
         </fileSet>
     </fileSets>
",352,,,
369,"@@ -3,14 +3,14 @@
     <resource-root path=""spring-beans-${version.org.springframework}.jar""/>
     <resource-root path=""spring-context-${version.org.springframework}.jar""/>    
     <resource-root path=""spring-core-${version.org.springframework}.jar""/>
     <!-- 
     <resource-root path=""spring-asm.jar""/>
     <resource-root path=""spring-aop.jar""/>    
     <resource-root path=""spring-expression.jar""/>
     <resource-root path=""spring-tx.jar""/>
      -->    
   </resources>
   <dependencies>
     <module name=""javax.api""/>
   </dependencies>
 </module>
",353,,,
370,"@@ -32,9 +32,21 @@
             <artifactId>cxf-rt-frontend-jaxws</artifactId>
             <scope>provided</scope>
         </dependency>
         <dependency>
             <groupId>org.apache.cxf</groupId>
             <artifactId>cxf-bundle</artifactId>
         </dependency>
         <dependency>
             <groupId>org.apache.cxf</groupId>
@@ -45,6 +57,12 @@
             <groupId>org.apache.cxf</groupId>
             <artifactId>cxf-rt-ws-security</artifactId>
             <scope>provided</scope>
         </dependency>
         <dependency>
             <groupId>org.apache.cxf</groupId>
",354,,,
371,"@@ -194,7 +194,9 @@ public LogonResult neogitiateGssLogin(Properties connProps, byte[] serviceTicket
 			
 			// GSS API (jdbc) will make the session in one single call			
 			connProps.put(ILogon.KRB5TOKEN, result.getServiceToken());
 			connProps.put(GSSCredential.class.getName(), result.getDelegationCredential());
 			LogonResult logonResult =  logon(connProps);
 			return logonResult;
 		} catch (LoginException e) {
",79,,,
372,"@@ -14,6 +14,7 @@
     <resource-root path=""spring-tx-${version.org.springframework}.jar""/>    
   </resources>
   <dependencies>
     <module name=""javax.api""/>
   </dependencies>
 </module>
",353,,,
