,issue_id,commit_id
978,ELY-1345,287
979,ELY-1330,485
980,ELY-1328,458
981,ELY-1328,485
982,ELY-1328,531
983,ELY-1322,532
984,ELY-1322,533
985,ELY-1322,534
986,ELY-1321,72
987,ELY-1315,371
988,ELY-1313,371
989,ELY-1311,535
990,ELY-1308,371
991,ELY-1308,536
995,ELY-1305,537
996,ELY-1305,538
997,ELY-1304,473
998,ELY-1304,539
999,ELY-1304,540
1000,ELY-1304,121
1001,ELY-1304,541
1002,ELY-1301,542
1003,ELY-1301,543
1007,ELY-1299,435
1008,ELY-1298,287
1009,ELY-1298,545
1010,ELY-1298,73
1011,ELY-1298,86
1012,ELY-1298,546
1013,ELY-1298,109
1014,ELY-1298,79
1015,ELY-1298,90
1016,ELY-1298,55
1017,ELY-1298,151
1018,ELY-1298,29
1019,ELY-1298,547
1020,ELY-1298,474
1026,ELY-1297,506
1027,ELY-1297,548
1028,ELY-1295,372
1031,ELY-1293,477
1032,ELY-1293,550
1033,ELY-1293,551
1034,ELY-1293,552
1035,ELY-1293,553
1036,ELY-1293,554
1037,ELY-1292,542
1038,ELY-1292,543
1043,ELY-1290,473
1044,ELY-1290,117
1045,ELY-1290,371
1046,ELY-1290,557
1047,ELY-1290,539
1048,ELY-1290,558
1049,ELY-1290,559
1050,ELY-1290,560
1051,ELY-1289,117
1052,ELY-1289,561
1053,ELY-1286,562
1054,ELY-1283,531
1055,ELY-1283,492
1056,ELY-1283,493
1057,ELY-1281,10
1058,ELY-1281,101
1059,ELY-1278,101
1060,ELY-1275,563
1061,ELY-1274,451
1062,ELY-1273,451
1063,ELY-1271,370
1064,ELY-1271,14
1065,ELY-1268,98
1066,ELY-1268,117
1067,ELY-1268,371
1068,ELY-1268,564
1069,ELY-1268,557
1070,ELY-1268,539
1071,ELY-1268,558
1072,ELY-1268,565
1073,ELY-1268,566
1074,ELY-1268,472
1075,ELY-1268,559
1076,ELY-1268,567
1077,ELY-1268,568
1078,ELY-1268,560
1079,ELY-1268,569
1080,ELY-1268,146
1081,ELY-1268,570
1082,ELY-1268,112
1083,ELY-1263,550
1084,ELY-1259,535
1085,ELY-1256,370
1086,ELY-1256,81
1087,ELY-1255,370
1088,ELY-1255,105
1089,ELY-1255,544
1090,ELY-1255,94
1091,ELY-1252,105
1092,ELY-1252,459
1093,ELY-1251,459
1094,ELY-1250,58
1095,ELY-1250,30
1096,ELY-1250,495
1097,ELY-1250,496
1099,ELY-1244,571
1100,ELY-1238,370
1101,ELY-1238,105
1102,ELY-1237,115
1103,ELY-1235,12
1104,ELY-1234,58
1105,ELY-1233,98
1106,ELY-1233,572
1107,ELY-1233,123
1108,ELY-1233,20
1109,ELY-1233,52
1110,ELY-1233,119
1111,ELY-1233,495
1112,ELY-1233,496
1113,ELY-1232,58
1114,ELY-1232,101
1115,ELY-1232,15
1117,ELY-1231,538
1118,ELY-1231,556
1119,ELY-1231,573
1120,ELY-1231,574
1121,ELY-1231,575
1122,ELY-1231,576
1123,ELY-1231,577
1124,ELY-1230,149
1125,ELY-1228,555
1126,ELY-1228,549
1127,ELY-1228,537
1128,ELY-1228,538
1129,ELY-1228,578
1130,ELY-1228,556
1131,ELY-1226,72
1132,ELY-1225,58
1133,ELY-1225,449
1134,ELY-1225,41
1135,ELY-1225,42
1136,ELY-1225,579
1137,ELY-1225,580
1138,ELY-1225,581
1139,ELY-1225,582
1140,ELY-1225,497
1141,ELY-1225,496
1142,ELY-1225,583
1143,ELY-1223,485
1144,ELY-1220,16
1145,ELY-1218,584
1146,ELY-1217,14
1147,ELY-1217,563
1148,ELY-1216,585
1149,ELY-1216,94
1150,ELY-1215,586
1151,ELY-1215,587
1152,ELY-1214,27
1153,ELY-1213,147
1154,ELY-1213,30
1155,ELY-1213,105
1156,ELY-1213,588
1157,ELY-1213,589
1158,ELY-1213,63
1159,ELY-1213,65
1160,ELY-1213,56
1161,ELY-1213,19
1162,ELY-1213,590
1163,ELY-1213,113
1164,ELY-1213,7
1165,ELY-1213,74
1166,ELY-1213,67
1167,ELY-1213,8
1168,ELY-1213,459
1169,ELY-1213,94
1170,ELY-1212,30
1171,ELY-1209,58
1172,ELY-1209,105
1173,ELY-1209,585
1174,ELY-1209,94
1175,ELY-1209,13
1176,ELY-1209,514
1177,ELY-1209,591
1178,ELY-1209,53
1179,ELY-1209,150
1180,ELY-1209,570
1181,ELY-1209,137
1182,ELY-1209,592
1183,ELY-1209,144
1184,ELY-1206,550
1185,ELY-1206,551
1186,ELY-1206,552
1187,ELY-1206,553
1188,ELY-1206,477
1189,ELY-1206,593
1190,ELY-1206,526
1191,ELY-1206,594
1192,ELY-1206,595
1193,ELY-1205,549
1194,ELY-1205,537
1195,ELY-1205,578
1196,ELY-1205,556
1197,ELY-1207,105
1198,ELY-1207,596
1199,ELY-1207,459
1200,ELY-1207,94
1201,ELY-1207,597
1202,ELY-1202,590
1203,ELY-1202,94
1204,ELY-1200,495
1205,ELY-1200,496
1206,ELY-1199,371
1207,ELY-1198,598
1208,ELY-1198,599
1209,ELY-1198,600
1210,ELY-1198,601
1211,ELY-1198,58
1212,ELY-1198,30
1213,ELY-1196,598
1214,ELY-1196,599
1215,ELY-1196,600
1216,ELY-1196,601
1217,ELY-1196,58
1218,ELY-1196,30
1219,ELY-1195,371
1222,ELY-1193,481
1223,ELY-1193,571
1224,ELY-1191,3
1225,ELY-1191,128
1226,ELY-1186,133
1227,ELY-1186,99
1228,ELY-1186,45
1229,ELY-1186,48
1230,ELY-1185,94
1231,ELY-1184,585
1233,ELY-1175,370
1234,ELY-1175,604
1235,ELY-1165,549
1236,ELY-1165,538
1237,ELY-1164,555
1238,ELY-1164,549
1239,ELY-1162,538
1240,ELY-1162,578
1241,ELY-1161,105
1242,ELY-1161,94
1243,ELY-1157,58
1245,ELY-1151,505
1246,ELY-1151,506
1247,ELY-1151,99
1248,ELY-1151,45
1249,ELY-1151,485
1250,ELY-1151,83
1251,ELY-1151,27
1252,ELY-1151,567
1253,ELY-1151,568
1254,ELY-1151,149
1255,ELY-1151,148
1256,ELY-1150,101
1257,ELY-1149,370
1258,ELY-1149,605
1259,ELY-1149,371
1260,ELY-1149,606
1261,ELY-1147,606
1262,ELY-1146,101
1263,ELY-1145,538
1264,ELY-1144,370
1265,ELY-1144,371
1270,ELY-1138,105
1271,ELY-1138,459
1272,ELY-1138,607
1273,ELY-1130,370
1274,ELY-1130,105
1275,ELY-1130,459
1276,ELY-1129,538
1277,ELY-1128,538
1278,ELY-1128,556
1279,ELY-1127,538
1280,ELY-1126,556
1281,ELY-1125,556
1282,ELY-1124,538
1283,ELY-1124,556
1284,ELY-1123,538
1285,ELY-1123,556
1286,ELY-1122,549
1287,ELY-1122,538
1288,ELY-1122,556
1289,ELY-1121,585
1290,ELY-1121,94
1291,ELY-1118,370
1292,ELY-1118,105
1293,ELY-1117,475
1294,ELY-1115,101
1295,ELY-1316,473
1296,ELY-1316,567
1297,ELY-1316,490
1298,ELY-1316,608
1299,ELY-1110,147
1300,ELY-1107,549
1301,ELY-1107,556
1302,ELY-1106,105
1304,ELY-1099,58
1305,ELY-1097,370
1306,ELY-1097,371
1307,ELY-1096,477
1308,ELY-1096,594
1309,ELY-1095,370
1310,ELY-1095,72
1311,ELY-1093,549
1312,ELY-1092,549
1313,ELY-1091,549
1314,ELY-1091,556
1315,ELY-1088,555
1316,ELY-1088,538
1317,ELY-1086,537
1318,ELY-1085,549
1319,ELY-1085,538
1323,ELY-1083,105
1324,ELY-1083,459
1325,ELY-1083,462
1326,ELY-1083,607
1328,ELY-1079,20
1329,ELY-1070,370
1330,ELY-1070,609
1332,ELY-1070,81
1333,ELY-1069,58
1334,ELY-1069,608
1335,ELY-1062,370
1336,ELY-1062,72
1337,ELY-1059,538
1338,ELY-1059,578
1339,ELY-1058,538
1340,ELY-1058,578
1341,ELY-1057,538
1342,ELY-1057,578
1343,ELY-1055,98
1344,ELY-1055,610
1345,ELY-1054,549
1346,ELY-1054,538
1347,ELY-1051,371
1348,ELY-1050,370
1349,ELY-1050,371
1350,ELY-1049,370
1351,ELY-1049,371
1352,ELY-1048,370
1353,ELY-1048,371
1358,ELY-1044,549
1359,ELY-1044,537
1360,ELY-1044,538
1361,ELY-1044,556
1362,ELY-1044,612
1363,ELY-1044,613
1364,ELY-1044,614
1365,ELY-1044,615
1366,ELY-1044,616
1367,ELY-1039,617
1368,ELY-1056,549
1369,ELY-1032,555
1370,ELY-1022,618
1371,ELY-1021,46
1372,ELY-1021,619
1373,ELY-1019,620
1374,ELY-1018,105
1375,ELY-1016,371
1376,ELY-1011,593
1377,ELY-1009,14
1378,ELY-1006,370
1379,ELY-1006,477
1380,ELY-1006,594
1381,ELY-1006,595
1382,ELY-1038,58
1384,ELY-998,145
1385,ELY-998,432
1386,ELY-998,572
1387,ELY-998,3
1389,ELY-998,128
1390,ELY-998,129
1391,ELY-997,84
1392,ELY-996,8
1393,ELY-995,526
1394,ELY-1002,370
1395,ELY-1002,17
1396,ELY-1002,621
1397,ELY-1002,20
1398,ELY-1002,52
1399,ELY-1002,495
1400,ELY-1002,496
1401,ELY-1002,118
1402,ELY-992,14
1403,ELY-1181,475
1404,ELY-991,370
1405,ELY-991,123
1406,ELY-991,513
1407,ELY-991,133
1408,ELY-991,99
1409,ELY-991,45
1410,ELY-991,514
1411,ELY-991,148
1412,ELY-990,477
1413,ELY-990,72
1414,ELY-990,101
1415,ELY-989,147
1416,ELY-988,622
1417,ELY-988,147
1418,ELY-987,147
1419,ELY-986,19
1420,ELY-986,113
1421,ELY-986,147
1422,ELY-983,623
1423,ELY-983,147
1424,ELY-983,624
1425,ELY-983,625
1426,ELY-982,626
1427,ELY-982,623
1428,ELY-982,624
1429,ELY-982,625
1430,ELY-1104,549
1431,ELY-1104,538
1433,ELY-972,101
1434,ELY-972,593
1436,ELY-972,627
1437,ELY-971,370
1438,ELY-971,449
1439,ELY-971,135
1440,ELY-971,139
1441,ELY-971,72
1442,ELY-971,77
1443,ELY-971,451
1444,ELY-967,115
1445,ELY-967,101
1446,ELY-964,477
1447,ELY-963,370
1448,ELY-963,628
1449,ELY-963,629
1450,ELY-963,87
1451,ELY-963,591
1452,ELY-945,98
1453,ELY-945,630
1454,ELY-945,569
1455,ELY-946,121
1457,ELY-954,631
1458,ELY-965,72
1459,ELY-1060,371
1460,ELY-933,370
1461,ELY-933,371
1462,ELY-933,94
1463,ELY-933,6
1464,ELY-933,483
1465,ELY-933,372
1466,ELY-926,473
1467,ELY-926,370
1468,ELY-926,632
1469,ELY-926,372
1470,ELY-926,633
1471,ELY-923,634
1472,ELY-923,635
1473,ELY-923,636
1474,ELY-923,637
1475,ELY-923,638
1476,ELY-920,372
1477,ELY-915,634
1478,ELY-915,635
1479,ELY-915,638
1480,ELY-914,72
1481,ELY-912,8
1482,ELY-910,370
1483,ELY-910,639
1484,ELY-910,640
1485,ELY-910,641
1487,ELY-910,642
1488,ELY-910,643
1491,ELY-908,106
1492,ELY-908,611
1493,ELY-903,72
1494,ELY-903,70
1495,ELY-903,644
1496,ELY-902,135
1497,ELY-902,139
1498,ELY-902,72
1499,ELY-902,77
1500,ELY-902,451
1501,ELY-902,10
1502,ELY-921,645
1503,ELY-921,84
1504,ELY-896,646
1505,ELY-962,647
1506,ELY-962,648
1507,ELY-962,649
1508,ELY-962,650
1509,ELY-962,651
1510,ELY-961,652
1511,ELY-960,620
1512,ELY-955,101
1513,ELY-924,72
1514,ELY-959,653
1515,ELY-959,654
1516,ELY-959,655
1517,ELY-959,656
1518,ELY-959,657
1519,ELY-959,658
1520,ELY-959,659
1521,ELY-959,660
1522,ELY-958,661
1523,ELY-957,639
1524,ELY-957,662
1525,ELY-981,529
1526,ELY-894,58
1527,ELY-919,642
1528,ELY-909,72
1529,ELY-892,640
1530,ELY-891,663
1531,ELY-891,664
1532,ELY-886,635
1533,ELY-886,665
1534,ELY-886,637
1535,ELY-881,23
1536,ELY-881,72
1537,ELY-881,71
1538,ELY-881,70
1539,ELY-881,644
1540,ELY-881,370
1541,ELY-881,103
1543,ELY-881,666
1546,ELY-881,667
1547,ELY-872,370
1548,ELY-872,105
1549,ELY-872,617
1550,ELY-870,112
1552,ELY-869,23
1553,ELY-869,72
1554,ELY-869,71
1555,ELY-869,70
1556,ELY-869,644
1557,ELY-869,370
1558,ELY-869,103
1560,ELY-869,666
1563,ELY-869,667
1594,ELY-1284,16
1595,ELY-862,370
1596,ELY-862,8
1597,ELY-858,72
1598,ELY-856,23
1599,ELY-856,72
1600,ELY-856,71
1601,ELY-856,76
1602,ELY-856,37
1603,ELY-856,70
1604,ELY-856,644
1605,ELY-850,135
1606,ELY-850,72
1607,ELY-834,681
1608,ELY-834,371
1609,ELY-833,681
1610,ELY-833,371
1611,ELY-831,46
1612,ELY-830,371
1613,ELY-829,682
1614,ELY-823,511
1615,ELY-821,58
1616,ELY-813,536
1617,ELY-813,487
1618,ELY-813,605
1619,ELY-813,371
1620,ELY-813,606
1621,ELY-813,6
1622,ELY-813,483
1623,ELY-807,105
1624,ELY-807,459
1625,ELY-803,520
1626,ELY-802,370
1627,ELY-802,519
1628,ELY-802,520
1629,ELY-802,521
1630,ELY-802,149
1631,ELY-802,22
1632,ELY-1014,370
1633,ELY-1014,101
1634,ELY-1014,128
1635,ELY-1014,123
1636,ELY-1014,609
1637,ELY-1014,683
1638,ELY-1061,684
1639,ELY-800,626
1640,ELY-800,623
1641,ELY-799,626
1642,ELY-799,623
1643,ELY-799,624
1644,ELY-799,625
1645,ELY-905,480
1646,ELY-794,23
1647,ELY-794,72
1648,ELY-794,71
1649,ELY-794,76
1650,ELY-794,37
1651,ELY-794,70
1652,ELY-794,644
1655,ELY-791,370
1656,ELY-791,21
1657,ELY-791,130
1658,ELY-791,687
1659,ELY-791,106
1660,ELY-791,688
1661,ELY-789,58
1662,ELY-788,540
1663,ELY-788,31
1664,ELY-788,48
1665,ELY-788,628
1666,ELY-788,689
1667,ELY-788,629
1668,ELY-788,690
1669,ELY-788,626
1670,ELY-788,623
1671,ELY-788,691
1672,ELY-788,692
1673,ELY-788,95
1674,ELY-788,83
1675,ELY-788,27
1676,ELY-788,693
1677,ELY-788,694
1678,ELY-788,559
1679,ELY-788,490
1680,ELY-788,695
1681,ELY-788,696
1682,ELY-788,492
1683,ELY-788,493
1684,ELY-788,22
1685,ELY-788,697
1686,ELY-768,58
1687,ELY-768,105
1688,ELY-768,698
1689,ELY-768,459
1690,ELY-768,94
1692,ELY-797,72
1693,ELY-760,23
1694,ELY-760,72
1695,ELY-760,71
1696,ELY-760,70
1697,ELY-760,644
1698,ELY-760,370
1699,ELY-760,103
1701,ELY-760,666
1704,ELY-760,667
1705,ELY-757,121
1706,ELY-757,462
1707,ELY-754,663
1708,ELY-753,663
1709,ELY-751,699
1710,ELY-750,69
1711,ELY-749,23
1712,ELY-748,98
1713,ELY-745,370
1714,ELY-745,46
1715,ELY-745,619
1717,ELY-743,72
1718,ELY-743,41
1719,ELY-743,101
1720,ELY-741,145
1721,ELY-740,515
1722,ELY-739,370
1723,ELY-739,133
1724,ELY-738,370
1725,ELY-738,684
1726,ELY-738,700
1727,ELY-737,701
1728,ELY-733,98
1729,ELY-732,370
1730,ELY-732,21
1731,ELY-731,74
1732,ELY-731,702
1733,ELY-731,703
1734,ELY-712,81
1735,ELY-702,101
1736,ELY-702,683
1737,ELY-694,704
1738,ELY-694,287
1739,ELY-693,81
1740,ELY-692,106
1741,ELY-692,705
1742,ELY-692,611
1743,ELY-691,106
1744,ELY-691,705
1745,ELY-691,611
1746,ELY-691,21
1748,ELY-691,706
1756,ELY-680,8
1757,ELY-680,54
1758,ELY-680,115
1759,ELY-680,39
1760,ELY-680,81
1761,ELY-680,40
1762,ELY-690,81
1763,ELY-674,475
1764,ELY-674,86
1765,ELY-669,72
1767,ELY-669,8
1768,ELY-669,452
1769,ELY-669,449
1771,ELY-664,51
1772,ELY-663,72
1774,ELY-663,8
1775,ELY-663,452
1776,ELY-673,77
1777,ELY-672,72
1779,ELY-672,8
1780,ELY-672,452
1782,ELY-671,72
1784,ELY-671,8
1785,ELY-671,452
1787,ELY-668,124
1788,ELY-668,72
1789,ELY-668,117
1790,ELY-668,77
1792,ELY-654,14
1793,ELY-653,370
1794,ELY-653,487
1795,ELY-653,707
1796,ELY-653,483
1797,ELY-647,708
1798,ELY-647,436
1799,ELY-646,145
1800,ELY-646,14
1801,ELY-641,709
1802,ELY-641,530
1803,ELY-637,287
1804,ELY-637,710
1805,ELY-637,134
1806,ELY-637,711
1807,ELY-637,14
1808,ELY-637,712
1809,ELY-637,370
1810,ELY-637,89
1811,ELY-637,10
1812,ELY-637,101
1814,ELY-637,563
1815,ELY-637,713
1816,ELY-636,287
1817,ELY-636,710
1818,ELY-636,134
1819,ELY-636,711
1820,ELY-636,14
1821,ELY-636,712
1822,ELY-636,370
1823,ELY-636,89
1824,ELY-636,10
1825,ELY-636,101
1827,ELY-636,563
1828,ELY-636,713
1829,ELY-635,287
1830,ELY-635,710
1831,ELY-635,134
1832,ELY-635,711
1833,ELY-635,14
1834,ELY-635,712
1835,ELY-635,370
1836,ELY-635,89
1837,ELY-635,10
1838,ELY-635,101
1840,ELY-635,563
1841,ELY-635,713
1842,ELY-634,287
1843,ELY-634,710
1844,ELY-634,134
1845,ELY-634,711
1846,ELY-634,14
1847,ELY-634,712
1848,ELY-634,370
1849,ELY-634,89
1850,ELY-634,10
1851,ELY-634,101
1853,ELY-634,563
1854,ELY-634,713
1855,ELY-626,714
1856,ELY-627,450
1857,ELY-623,115
1858,ELY-623,610
1859,ELY-623,715
1865,ELY-609,718
1866,ELY-603,58
1867,ELY-596,473
1868,ELY-592,370
1869,ELY-592,719
1870,ELY-592,634
1871,ELY-592,635
1872,ELY-592,98
1873,ELY-592,72
1874,ELY-592,107
1875,ELY-592,41
1876,ELY-592,665
1877,ELY-592,720
1878,ELY-592,569
1879,ELY-592,721
1880,ELY-592,636
1881,ELY-592,637
1882,ELY-592,638
1883,ELY-592,141
1884,ELY-592,454
1885,ELY-589,664
1886,ELY-571,480
1887,ELY-571,484
1888,ELY-571,81
1889,ELY-571,101
1890,ELY-571,609
1892,ELY-571,432
1893,ELY-534,287
1894,ELY-527,722
1895,ELY-527,129
1896,ELY-527,32
1897,ELY-527,480
1898,ELY-527,26
1899,ELY-527,723
1901,ELY-527,432
1902,ELY-527,3
1903,ELY-527,111
1904,ELY-527,128
1906,ELY-527,370
1909,ELY-527,101
1910,ELY-502,707
1913,ELY-494,724
1914,ELY-494,725
1915,ELY-494,48
1916,ELY-494,114
1917,ELY-494,726
1919,ELY-483,287
1920,ELY-483,545
1921,ELY-483,73
1922,ELY-483,86
1923,ELY-483,546
1924,ELY-483,109
1925,ELY-483,79
1926,ELY-483,90
1927,ELY-483,55
1928,ELY-483,151
1929,ELY-483,29
1930,ELY-483,547
1931,ELY-483,474
1937,ELY-482,50
1938,ELY-481,462
1939,ELY-472,707
1942,ELY-471,707
1945,ELY-437,2
1946,ELY-429,72
1947,ELY-424,118
1948,ELY-421,443
1949,ELY-419,727
1950,ELY-419,728
1951,ELY-419,729
1952,ELY-419,730
1953,ELY-419,731
1954,ELY-419,732
1955,ELY-419,733
1956,ELY-419,734
1957,ELY-419,735
1958,ELY-419,736
1959,ELY-419,737
1960,ELY-419,738
1961,ELY-419,739
1962,ELY-419,740
1963,ELY-419,741
1964,ELY-419,742
1965,ELY-419,14
1966,ELY-419,10
1967,ELY-419,688
1968,ELY-419,743
1969,ELY-419,744
1970,ELY-419,745
1971,ELY-419,726
1973,ELY-419,746
1974,ELY-419,747
1975,ELY-419,563
1976,ELY-419,462
1977,ELY-416,748
1978,ELY-416,749
1979,ELY-416,750
1980,ELY-416,751
1981,ELY-416,752
1982,ELY-416,753
1983,ELY-416,754
1984,ELY-416,755
1985,ELY-408,21
1986,ELY-396,685
1987,ELY-395,685
1988,ELY-391,111
1989,ELY-386,756
1990,ELY-386,708
1991,ELY-386,440
1992,ELY-386,436
1993,ELY-385,708
1994,ELY-362,101
1995,ELY-361,757
1996,ELY-354,685
1997,ELY-354,436
1998,ELY-351,473
1999,ELY-351,480
2000,ELY-351,111
2001,ELY-351,484
2002,ELY-351,758
2003,ELY-337,101
2004,ELY-337,591
2005,ELY-337,53
2006,ELY-337,55
2007,ELY-337,548
2008,ELY-337,144
2009,ELY-337,726
2010,ELY-334,100
2011,ELY-334,66
2012,ELY-334,121
2013,ELY-334,759
2014,ELY-334,548
2015,ELY-300,105
2016,ELY-256,760
2017,ELY-256,761
2018,ELY-247,495
2019,ELY-247,496
2020,ELY-240,287
2021,ELY-196,21
2022,ELY-171,96
2024,ELY-171,762
2025,ELY-171,763
2026,ELY-168,710
2027,ELY-145,133
2028,ELY-145,99
2029,ELY-145,45
2030,ELY-145,121
2032,ELY-145,13
2033,ELY-145,28
2035,ELY-145,127
2037,ELY-145,31
2041,ELY-145,22
2046,ELY-139,11
2047,ELY-139,132
2048,ELY-139,44
2049,ELY-139,73
2050,ELY-139,126
2051,ELY-139,764
2052,ELY-139,765
2053,ELY-139,59
2054,ELY-139,766
2055,ELY-139,767
2056,ELY-139,125
2060,ELY-104,768
2061,ELY-104,769
2062,ELY-104,770
2063,ELY-104,102
2064,ELY-102,133
2065,ELY-102,99
2066,ELY-102,45
2067,ELY-102,121
2069,ELY-102,13
2070,ELY-102,28
2072,ELY-102,127
2074,ELY-102,31
2078,ELY-102,22
2083,ELY-101,764
2084,ELY-101,765
2085,ELY-101,59
2086,ELY-101,766
2087,ELY-101,767
2088,ELY-100,133
2089,ELY-100,99
2090,ELY-100,45
2092,ELY-100,31
2095,ELY-100,40
2096,ELY-100,148
2097,ELY-100,13
2098,ELY-100,28
2100,ELY-100,68
2103,ELY-93,287
2104,ELY-93,122
2105,ELY-93,141
2106,ELY-93,91
2107,ELY-93,146
2108,ELY-90,133
2109,ELY-90,99
2110,ELY-90,45
2111,ELY-90,121
2113,ELY-90,13
2114,ELY-90,28
2116,ELY-90,127
2118,ELY-90,31
2122,ELY-90,22
2127,ELY-81,77
2128,ELY-81,25
2129,ELY-81,771
2130,ELY-81,146
2131,ELY-81,772
2132,ELY-46,132
2133,ELY-46,5
2134,ELY-46,85
2135,ELY-46,44
2136,ELY-46,35
2137,ELY-46,125
2138,ELY-46,11
2144,ELY-46,142
2146,ELY-69,125
2147,ELY-69,22
2148,ELY-70,125
2149,ELY-70,22
2150,ELY-50,287
2151,ELY-50,13
2152,ELY-50,28
2153,ELY-50,48
2154,ELY-50,114
2155,ELY-50,133
2159,ELY-50,148
