,diff,commit_id,summary,commit_time,files
419,"@@ -3,11 +3,8 @@
 import com.arjuna.schemas.ws._2005._10.wsarjtx.*;
 import com.arjuna.webservices11.wsarj.InstanceIdentifier;
 import com.arjuna.webservices11.wsaddr.AddressingHelper;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 
 import javax.xml.namespace.QName;
 import javax.xml.ws.BindingProvider;
 import javax.xml.ws.soap.AddressingFeature;
 import javax.xml.ws.wsaddressing.W3CEndpointReference;
@@ -39,11 +36,6 @@ public class WSARJTXClient
      */
     private static ThreadLocal<TerminationCoordinatorRPCService> terminationCoordinatorRPCService = new ThreadLocal<TerminationCoordinatorRPCService>();
 
     /**
      *  builder used to construct addressing info for calls
      */
     private static MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
 
     /**
      * fetch a termination coordinator service unique to the current thread
      * @return
",253,,,
420,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsarjtx.server;
 
 import com.arjuna.webservices11.wsarjtx.ArjunaTX11Constants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class TerminationCoordinatorInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",254,,,
421,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsarjtx.server;
 
 import com.arjuna.webservices11.ServiceRegistry;
 import com.arjuna.webservices11.wsarjtx.ArjunaTX11Constants;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class TerminationCoordinatorRPCInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",255,,,
422,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsarjtx.server;
 
 import com.arjuna.webservices11.wsarjtx.ArjunaTX11Constants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class TerminationParticipantInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",256,,,
423,"@@ -1,6 +1,8 @@
 package com.arjuna.webservices11.wsat.client;
 
 import com.arjuna.webservices.SoapFault;
 import com.arjuna.webservices11.wsarj.InstanceIdentifier;
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
@@ -10,7 +12,6 @@
 import org.jboss.ws.api.addressing.MAPEndpoint;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.CompletionCoordinatorPortType;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.Notification;
 
@@ -52,7 +53,7 @@ public class CompletionCoordinatorClient
      */
     private CompletionCoordinatorClient()
     {
         final MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
             commitAction = AtomicTransactionConstants.WSAT_ACTION_COMMIT;
             rollbackAction = AtomicTransactionConstants.WSAT_ACTION_ROLLBACK;
         // final HandlerRegistry handlerRegistry = new HandlerRegistry() ;
@@ -62,10 +63,11 @@ private CompletionCoordinatorClient()
         // Add client policies
         // ClientPolicy.register(handlerRegistry) ;
 
         final String completionInitiatorURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COMPLETION_INITIATOR_SERVICE_NAME, false) ;
         final String secureCompletionInitiatorURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COMPLETION_INITIATOR_SERVICE_NAME, true) ;
         completionInitiator = builder.newEndpoint(completionInitiatorURIString);
         secureCompletionInitiator = builder.newEndpoint(secureCompletionInitiatorURIString);
     }
",257,,,
424,"@@ -1,6 +1,8 @@
 package com.arjuna.webservices11.wsat.client;
 
 import com.arjuna.webservices.SoapFault;
 import com.arjuna.webservices11.wsarj.InstanceIdentifier;
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
@@ -11,7 +13,6 @@
 import org.jboss.ws.api.addressing.MAPEndpoint;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.CompletionInitiatorPortType;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.Notification;
 import org.xmlsoap.schemas.soap.envelope.Fault;
@@ -58,15 +59,16 @@ public class CompletionInitiatorClient
      */
     private CompletionInitiatorClient()
     {
         final MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
         committedAction = AtomicTransactionConstants.WSAT_ACTION_COMMITTED;
         abortedAction = AtomicTransactionConstants.WSAT_ACTION_ABORTED;
         faultAction = AtomicTransactionConstants.WSAT_ACTION_FAULT;
 
         final String completionCoordinatorURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COMPLETION_COORDINATOR_SERVICE_NAME, false) ;
         final String secureCompletionCoordinatorURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COMPLETION_COORDINATOR_SERVICE_NAME, true) ;
         completionCoordinator = builder.newEndpoint(completionCoordinatorURIString);
         secureCompletionCoordinator = builder.newEndpoint(secureCompletionCoordinatorURIString);
     }
",258,,,
425,"@@ -1,6 +1,8 @@
 package com.arjuna.webservices11.wsat.client;
 
 import com.arjuna.webservices.SoapFault;
 import com.arjuna.webservices11.wsarj.InstanceIdentifier;
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
@@ -11,7 +13,6 @@
 import org.jboss.ws.api.addressing.MAPEndpoint;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.CoordinatorPortType;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.Notification;
 import org.xmlsoap.schemas.soap.envelope.Fault;
@@ -66,17 +67,18 @@ public class CoordinatorClient
      */
     private CoordinatorClient()
     {
         final MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
         preparedAction = AtomicTransactionConstants.WSAT_ACTION_PREPARED;
         abortedAction = AtomicTransactionConstants.WSAT_ACTION_ABORTED;
         readOnlyAction = AtomicTransactionConstants.WSAT_ACTION_READ_ONLY;
         committedAction = AtomicTransactionConstants.WSAT_ACTION_COMMITTED;
         faultAction = AtomicTransactionConstants.WSAT_ACTION_FAULT;
 
         final String participantURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.PARTICIPANT_SERVICE_NAME, false);
         final String secureParticipantURIString =
             ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.PARTICIPANT_SERVICE_NAME, true);
         participant = builder.newEndpoint(participantURIString);
         secureParticipant = builder.newEndpoint(secureParticipantURIString);
     }
",259,,,
426,"@@ -1,6 +1,8 @@
 package com.arjuna.webservices11.wsat.client;
 
 import com.arjuna.webservices.SoapFault;
 import com.arjuna.webservices11.wsarj.InstanceIdentifier;
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
@@ -11,7 +13,6 @@
 import org.jboss.ws.api.addressing.MAPEndpoint;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.Notification;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.ParticipantPortType;
 import org.xmlsoap.schemas.soap.envelope.Fault;
@@ -61,14 +62,15 @@ public class ParticipantClient
      * Construct the completion initiator client.
      */
     {
         final MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
         prepareAction = AtomicTransactionConstants.WSAT_ACTION_PREPARE;
         commitAction = AtomicTransactionConstants.WSAT_ACTION_COMMIT;
         rollbackAction = AtomicTransactionConstants.WSAT_ACTION_ROLLBACK;
         faultAction = AtomicTransactionConstants.WSAT_ACTION_FAULT;
 
         final String coordinatorURIString = ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COORDINATOR_SERVICE_NAME, false);
         final String secureCoordinatorURIString = ServiceRegistry.getRegistry().getServiceURI(AtomicTransactionConstants.COORDINATOR_SERVICE_NAME, true);
         coordinator = builder.newEndpoint(coordinatorURIString);
         secureCoordinator = builder.newEndpoint(secureCoordinatorURIString);
     }
",260,,,
427,"@@ -1,9 +1,7 @@
 package com.arjuna.webservices11.wsat.client;
 
 import com.arjuna.webservices11.wsaddr.AddressingHelper;
 import org.jboss.ws.api.addressing.MAPBuilder;
 import org.jboss.ws.api.addressing.MAP;
 import org.jboss.ws.api.addressing.MAPBuilderFactory;
 import org.oasis_open.docs.ws_tx.wsat._2006._06.*;
 
 import javax.xml.ws.wsaddressing.W3CEndpointReference;
@@ -46,11 +44,6 @@ public class WSATClient
      */
     private static ThreadLocal<CompletionCoordinatorRPCService> completionCoordinatorRPCService = new ThreadLocal<CompletionCoordinatorRPCService>();
 
     /**
      *  builder used to construct addressing info for calls
      */
     private static MAPBuilder builder = MAPBuilderFactory.getInstance().getBuilderInstance();
 
     /**
      * fetch a coordinator service unique to the current thread
      * @return
",261,,,
428,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsat.server;
 
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class CompletionCoordinatorInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",262,,,
429,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsat.server;
 
 import com.arjuna.webservices11.ServiceRegistry;
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class CompletionCoordinatorRPCInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",263,,,
430,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsat.server;
 
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class CompletionInitiatorInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",264,,,
431,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsat.server;
 
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class CoordinatorInitialisation
 {
     public static void startup()
     {
         final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
         WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
         String bindAddress = wscEnvironmentBean.getBindAddress11();
         int bindPort = wscEnvironmentBean.getBindPort11();
",265,,,
432,"@@ -20,6 +20,7 @@
  */
 package com.arjuna.webservices11.wsat.server;
 
 import com.arjuna.webservices11.wsat.AtomicTransactionConstants;
 import com.arjuna.webservices11.ServiceRegistry;
 import org.jboss.jbossts.xts.environment.WSCEnvironmentBean;
@@ -34,7 +35,7 @@ public class ParticipantInitialisation
 {
     public static void startup()
     {
                final ServiceRegistry serviceRegistry = ServiceRegistry.getRegistry() ;
                WSCEnvironmentBean wscEnvironmentBean = XTSPropertyManager.getWSCEnvironmentBean();
                String bindAddress = wscEnvironmentBean.getBindAddress11();
                int bindPort = wscEnvironmentBean.getBindPort11();
",266,,,
